MURDER,ATTEMPT_MURDER,CULPABLE_HOMICIDE,RAPE,CUSTODIAL_RAPE,KIDNAPPING_ABDUCTION,DACOITY,ROBBERY,BURGLARY,THEFT,AUTO_THEFT,RIOTS,CRIMINAL_BREACH_TRUST,CHEATING,ARSON,DOWRY_DEATHS,ASSAULT_WOMEN,INSULT_WOMEN,CRUELTY_WOMEN,IMPORTATION_GIRLS,DEATH_BY_NEGLIGENCE,OTHER_IPC,TOTAL_IPC,WOMEN_CRIME_CORE_TOTAL,VIOLENT_CRIME,PROPERTY_CRIME,ECONOMIC_OFFENCES,PUBLIC_ORDER_CRIME,WOMEN_CRIME_SHARE,YEAR,NEXT_YEAR_WOMEN_CRIME_SHARE,TARGET_YEAR
0.36089871224309306,-1.5418423688244831,-1.0308652122622535,0.7225573212887488,-0.04338299745293485,0.6952039868271022,0.6184359488792972,0.02454223789947159,-0.43653071815309397,-0.533949436456138,-0.7981541237794901,0.5579701763073612,-0.30882013454410306,-0.07889431635830324,-0.32494731496484575,-0.5063681028137273,-0.21213283942986363,-0.9651563120851213,0.3363392952630523,-0.11547076275706344,0.55928950369716,-0.6961554006199226,-0.36378155169733667,0.1125631241587617,0.2754790468724007,-0.6219285602808435,-0.17073803318590297,0.5579701763073612,0.9448984009678633,2005,0.1436004162330905,2006
0.18423226259280018,-0.2992995441768715,-1.0308652122622535,0.5453967566685176,-0.04338299745293485,0.7472337023128766,0.08609743661719865,-0.1584097786615742,-0.18040149602095717,-0.3643242791069304,-0.6019497876031186,0.2155900461615485,-0.43006985032380196,-0.3669270167021523,0.14472897971300316,0.7805383116335695,0.07226240090551331,-0.9651563120851213,0.4815386324830544,-0.11547076275706344,0.3362259798759439,-0.8567218899443186,-0.33664730228504486,0.27375692263657303,0.09704224099938988,-0.4305325960589447,-0.43174130056641685,0.2155900461615485,1.5351764919359532,2006,0.152963671128107,2007
0.25440041801722324,-0.6936749398059099,-1.0308652122622535,0.8495076004050521,-0.04338299745293485,0.7472337023128766,0.08609743661719865,-0.03202397202474545,-0.03935608900879828,0.00953766144013695,-1.264246617984767,0.3241879401067202,-0.02827167619948998,-0.4985473818324335,-1.610983355527247,-0.8305779679024677,0.27404403513007375,-0.9651563120851213,0.5768487178871329,-0.11547076275706344,0.11180777510763992,-0.8900752563298427,-0.2708285503046625,0.37117254031583774,0.18716870939110863,-0.18987510968059335,-0.40077717432106447,0.3241879401067202,1.7382146876420657,2007,0.147450110864745,2008
0.492354167816717,0.3094173426892656,-1.0308652122622535,1.0726485678656588,-0.04338299745293485,0.8117625950355307,0.25121990722167525,-0.3942759507895007,-0.3050310527670721,-0.002927377411864472,-0.2206544800817456,0.08211605390426889,-0.02827167619948998,-0.07889431635830324,0.4385628185927034,-0.09791197859190416,-0.25222403474145777,-0.9651563120851213,0.38588588449024547,-0.11547076275706344,0.4702505528977577,-0.7696232393016668,-0.38584779225104515,0.24946830749519486,0.2927521620909533,-0.18393760471984968,-0.10831616205392132,0.08211605390426889,1.6186554808980773,2008,0.1183879093198992,2009
-0.16394309257307593,-0.0036160193512824136,-0.4030934246589593,1.19854576652778,-0.04338299745293485,1.0852317917628451,1.1395238047222347,0.9781919623269403,0.4738521037407357,0.08388916204870454,-1.8685853821070848,0.6722839170361832,0.7233013383577861,0.6116045103049927,-1.610983355527247,-1.3848183930392008,-0.04020273010639403,-0.9651563120851213,0.6464821825013389,-0.11547076275706344,0.55928950369716,-0.13502919154806975,0.14170346764971448,0.44513240132666543,0.6029809589378279,0.09618979327818819,0.6017497661970609,0.6722839170361832,0.6031281423540216,2001,0.1594805194805194,2002
-0.16394309257307593,0.3548442836960172,-0.4030934246589593,1.2611481742564559,-0.04338299745293485,1.2079259085775873,-0.37654006235741516,0.9252778067600592,0.29341316085273556,0.3543151517755325,-1.8685853821070848,0.3340158838037447,0.5169344735922125,0.7398936141070392,1.4483274661169812,-1.3848183930392008,0.6776073035791946,-0.9651563120851213,0.9974013705357678,-0.11547076275706344,0.4570507718447643,-0.3871669434803483,0.20298414792498642,0.801260875535659,0.5214397018122132,0.2773412752028742,0.6635558322409343,0.3340158838037447,1.879529769416504,2002,0.1380981223500908,2003
-0.003076431755661365,-0.0771988392393948,0.4267757385514971,1.341661060568162,-0.04338299745293485,1.1690663004056783,0.878979876800766,0.506459618071087,-0.813908269746002,0.32283456459758164,-1.1059947670643384,0.5237645846684873,0.23638601524759947,0.5210822017161992,1.0516450450482002,-1.3848183930392008,0.43055803013544647,-0.9651563120851213,0.7293195026687818,-0.11547076275706344,0.575302812668391,-0.32313116373849354,0.08369178158810182,0.6047609123607248,0.5470050086323576,0.05228309279056083,0.43180027592077386,0.5237645846684873,1.415861591853115,2003,0.145466847090663,2004
-0.003076431755661365,-0.039531111933021175,-0.03587046990034576,1.0876002135523524,-0.04338299745293485,1.322658511967507,0.8001766140825664,-0.03202397202474545,-2.0756601235157293,0.3745716492334012,-1.1059947670643384,0.5166766326114642,0.23638601524759947,0.22987724328540782,0.6985945552207524,-0.8305779679024677,0.46105870359367584,-0.9651563120851213,0.7494842392267927,-0.11547076275706344,0.5138276628428865,-0.6135120005386361,-0.0022999900647813582,0.5660125134126651,0.4977383726607762,0.010197895418627869,0.1937451873692799,0.5166766326114642,1.5756492503923556,2004,0.1436532507739938,2005
0.13438723828603988,-0.6936749398059099,-0.4030934246589593,1.2611481742564559,-0.04338299745293485,1.4374750531765157,0.08609743661719865,-0.6003248425190025,-2.3528239300789013,0.346571500070705,0.4017217311045043,0.3531896961416805,0.2906534765912175,0.40391027582159256,0.8589423043667548,-0.09791197859190416,0.25428484213124064,-0.9651563120851213,0.8104116663073245,-0.11547076275706344,0.687418284770715,-0.5059089979034257,0.06656446481616896,0.6162418060911492,0.4622633945253009,0.10225620070519371,0.3440030645584499,0.3531896961416805,1.5363221864595185,2005,0.1419001218026796,2006
0.29844728089244477,-1.1474669731954448,-1.0308652122622535,1.3739482744712923,-0.04338299745293485,1.3143899186348345,-0.743756104015037,-1.0591453475221622,0.08720173433549852,0.08760004545723005,-0.983245095124492,0.7678629189384621,0.47658890150090344,0.5728562319086544,0.604478946503751,0.1711311924717062,0.33018638777817655,-0.9651563120851213,0.73949270800995,-0.11547076275706344,0.687418284770715,-0.32313116373849354,0.07944519993017567,0.6190812324680786,0.6006240583062386,-0.08185344123037797,0.5179070558747931,0.7678629189384621,1.4983063311648817,2006,0.1456200227531285,2007
0.25440041801722324,-0.11679907134614173,0.5919013177029483,1.1721453076548296,-0.04338299745293485,1.2079259085775873,0.3908289668744641,-0.3942759507895007,0.3415233660204897,-0.03286888044371224,-1.4872900745857116,0.5579701763073612,0.8616509930003725,-0.004866989819978711,0.6529216034084133,-1.3848183930392008,0.4758256693546345,-0.9651563120851213,0.9004539573772281,-0.11547076275706344,0.17532080281004278,-0.04561660786793015,0.1324778566499056,0.6812412503266495,0.5004054918548809,-0.06907177398658408,0.25542954848693045,0.5579701763073612,1.5789707994136941,2007,0.1244094488188976,2008
0.25440041801722324,-0.8876985409515944,0.2246783629443348,1.0261370452792349,-0.04338299745293485,1.2717248956073643,0.08609743661719865,-0.3078924604668588,0.2568498974976091,0.013645768170972431,-0.5016560029420206,-0.3700058712005982,0.1151362994679008,-0.004866989819978711,0.6529216034084133,-0.8305779679024677,0.01828154447006561,-0.9651563120851213,0.9475603483809378,-0.11547076275706344,0.6789980387953597,-0.008950817342374464,0.19486968560800283,0.6303188751517277,0.22511169182088644,-0.044147947914036645,-0.01530111248519275,-0.3700058712005982,1.1190285347008675,2008,0.15368081676518,2009
-0.4018968423725697,-0.6123329062174195,-1.0308652122622535,0.3568971502777205,-0.04338299745293485,0.6002495669514217,1.1395238047222347,-0.22974908822374313,0.21022478022284893,-0.6988362521233595,-1.1059947670643384,0.5022376549293653,-0.5734778259911929,-0.8779166975490433,-0.17926161239937252,-1.3848183930392008,-0.8745829019940067,-0.9651563120851213,-0.011502025554915434,-0.11547076275706344,0.23151631020583954,-0.4630960747054278,-0.5490480067285667,-0.3057299890949729,0.11417288739903084,-0.4816488324741428,-0.8539622533052863,0.5022376549293653,0.11212544062227435,2001,0.1381074168797953,2002
-0.27546440549139706,-0.6936749398059099,-0.4030934246589593,0.8092739999502746,-0.04338299745293485,0.6002495669514217,-0.37654006235741516,-1.2950115196500886,-0.3770523463314784,-0.34397355317880957,-1.264246617984767,0.5645775786440744,-0.30882013454410306,-0.5487859406637066,0.30507672885900516,-0.8305779679024677,0.34794442402463027,-0.9651563120851213,-0.011502025554915434,-0.11547076275706344,0.12518839755069328,-0.5849585901684428,-0.4966912201543234,0.1125631241587617,0.14740959605090345,-0.5318003682381564,-0.5338620764445594,0.5645775786440744,1.4160631397723265,2002,0.1114982578397212,2003
-0.7204811391641088,-0.7846075969089815,0.2246783629443348,0.6994121494047595,-0.04338299745293485,0.7801436098070881,0.8001766140825664,-0.490844477027905,0.0372839387205988,-0.5604682503891598,-1.4872900745857116,0.47224395822381965,-0.20378885332280702,-0.19214200370489962,-0.17926161239937252,-0.8305779679024677,0.25428484213124064,-0.9651563120851213,-0.05148409333908468,-0.11547076275706344,0.2207826436643163,-0.3779643847699693,-0.4219695262838619,0.035232268479048826,0.13510112032765348,-0.5270990723279911,-0.2393092363487491,0.47224395822381965,0.8390548556521146,2003,0.0921717171717171,2004
-0.44809316542837313,-2.3900097978430566,-1.0308652122622535,0.7225573212887488,-0.04338299745293485,0.6770868023065114,-0.743756104015037,-0.6003248425190025,-0.524855988647302,-0.5515210581857158,-0.983245095124492,0.46449882664902387,-0.5734778259911929,-0.162007695287496,-0.32494731496484575,-0.5063681028137273,-0.44038572711713747,-0.9651563120851213,-0.11738498320666521,-0.11547076275706344,0.2207826436643163,-0.37114398638698287,-0.48682613304594613,-0.144207319059994,0.04342319132550888,-0.712360958463697,-0.28908598881338676,0.46449882664902387,0.41996705013259505,2004,0.199796126401631,2005
-0.31576141474091557,-0.8876985409515944,-0.4030934246589593,1.0261370452792349,-0.04338299745293485,0.7472337023128766,-0.743756104015037,-0.6003248425190025,-0.8899387833415945,-0.16146202415025407,-1.264246617984767,0.4486938406048135,-0.5734778259911929,-0.07889431635830324,-0.17926161239937252,-0.2763375427657344,0.720129714378417,0.5434604178023975,0.4486167325663527,-0.11547076275706344,0.20980775105304472,-0.4326814290356872,-0.3206517084688384,0.5049665366943196,0.16354227606574664,-0.4816488324741428,-0.21569415642190945,0.4486938406048135,2.7537565398973634,2005,0.1675041876046901,2006
-0.129508868636834,-1.3197416638870065,-0.4030934246589593,1.1167322703698295,-0.04338299745293485,0.8857760769513008,-0.11599613443594647,-0.22974908822374313,-0.22451809651442114,-0.3176936994366951,-0.983245095124492,0.5166766326114642,-0.11114469753309411,-0.25675375782747334,0.37460396310837707,0.5325384580057921,0.7698956143302003,-0.9651563120851213,0.40453797431278243,-0.11547076275706344,0.29139064605855763,-0.23443857299145635,-0.16804835352287095,0.5182937200078089,0.28243144656886104,-0.4264270598881635,-0.26375308275463155,0.5166766326114642,2.0535195963668897,2006,0.1839694656488549,2007
-0.3578499794973477,-0.5387500863293074,0.7315130055947551,1.2114429014451304,-0.04338299745293485,0.8997969657034842,0.3908289668744641,-1.0591453475221622,0.11549142885608496,-0.24995678533210966,-0.8829513104633938,0.27240643974066736,0.6268664947081524,0.3367355306833782,-0.503252204511748,-0.2763375427657344,0.6776073035791946,-0.9651563120851213,0.73949270800995,-0.11547076275706344,0.05428699642832637,-0.537004014013017,-0.09603074392438898,0.6413692150456136,0.21766045877683832,-0.3269257514283259,0.37451501412874566,0.27240643974066736,2.410562140158581,2007,0.1749475157452764,2008
-0.4018968423725697,-0.6123329062174195,0.2246783629443348,1.3306184728902202,-0.04338299745293485,1.039801137265924,0.7138574061962895,-0.09278397547957004,-0.005453105188028121,-0.01988597933566092,-0.5495203392296147,0.3808207678751687,-0.43006985032380196,0.3778335872248656,-0.056086105967298905,-0.09791197859190416,0.6085609476622053,-0.9651563120851213,0.7593004713493908,-0.11547076275706344,0.2420191272189438,-0.8474878146378964,-0.028490547800308755,0.6655789854912563,0.3521207635380693,-0.16352117882485015,0.21907809342803541,0.3808207678751687,2.2149249978707557,2008,0.1883509833585476,2009
1.0371301152881884,0.030702308928802848,0.2246783629443348,1.0100461601369835,-0.04338299745293485,1.4859296817271042,2.336593387012092,0.6954624727790786,1.0467610202694055,0.7550066826252307,0.11775474095865798,1.2091758692716124,0.9108273931494141,0.14171288599958942,1.3756356371605758,-0.8305779679024677,1.082539167517991,0.08932153014574808,0.8406628648311371,-0.11547076275706344,0.9368861940041563,0.2064320570416785,0.5983817283762269,0.7882177326817371,1.1101921582371754,0.7562906807107491,0.35432292950994304,1.2091758692716124,0.4596938511783896,2001,0.1063306699446834,2002
0.8525913014219257,0.47699879543448936,0.2246783629443348,1.1586290844516074,-0.04338299745293485,1.568851329228617,2.2411719296951,1.376252463875275,1.1892881403936382,0.39184592274859525,0.23752287254103147,1.2867124729491393,1.10051731783001,0.5102354052556749,1.4483274661169812,0.27790288237099875,1.0947378222221427,0.2087756826265349,0.9405663713191162,-0.11547076275706344,1.0582253221640427,0.17799404828105178,0.6109006234118103,0.8803076500971053,1.2290813287402897,0.6961580663234227,0.6435569999866577,1.2867124729491393,0.7269979124069126,2002,0.1141565413958745,2003
0.8159349764824102,0.6604896920888529,0.5919013177029483,1.6116703037441418,-0.04338299745293485,1.7667278451361488,2.257790124293893,1.027897171145409,0.9665436618833164,0.6752089466205253,-0.14377243498034178,1.2512622929331743,1.3678458648435758,0.48800684609954453,1.5764507228408777,0.27790288237099875,1.044616150025388,0.08932153014574808,1.0161576814407478,-0.11547076275706344,1.0640507848962455,0.31689391806234973,0.6761477769592629,0.9827832263518931,1.2795789962248916,0.6970651302576932,0.7382607246695971,1.2512622929331743,0.8966986027217221,2003,0.1075639919470808,2004
0.8645013553512123,0.5488678848417016,-0.4030934246589593,1.492011606218819,-0.04338299745293485,1.6102029974458587,2.366290021082271,0.6709864806368445,0.9140417826494955,0.6635417054586433,0.4605663291419763,1.360238609467576,1.2376578005072318,0.4290209360166704,1.1583445220115005,0.1711311924717062,0.7404617166911783,0.2087756826265349,1.0800053180702227,-0.11547076275706344,1.0362503109713879,0.25727758032877,0.662412388910234,0.9317576677598064,1.2764458426104426,0.6787106818624189,0.6502872759518825,1.360238609467576,0.7537419749043136,2004,0.1345557122708039,2005
0.9654433760532147,0.7709685897791783,0.5919013177029483,1.9049628799891287,-0.04338299745293485,1.8392423849726585,2.290138784256112,0.8880038951188327,0.8086689938426563,0.6149112210929781,0.568775255385574,1.2492283817170815,1.3810657761746226,0.5827529086395222,1.3756356371605758,-0.5063681028137273,0.0977708471258679,0.47442990202489277,1.2806648356317778,-0.11547076275706344,1.1632775819346761,0.15039341062074754,0.6774642183092832,1.0926588526864733,1.353344097458983,0.653192488694122,0.79492431917943,1.2492283817170815,1.33904593757328,2005,0.1238014664410603,2006
0.9106976784070158,0.3324648829948162,-0.03587046990034576,1.80967934558345,-0.04338299745293485,1.8128078599442254,2.290138784256112,1.1190893840364065,1.0226891648120087,0.5412696679808882,0.7510524464304622,1.1936995701077677,1.3126255672737261,0.3909973079471001,1.6996262292729512,0.37208218741174626,-0.5575582916775228,0.6059061151270625,1.2551835797183615,-0.11547076275706344,1.1863541032375977,0.2791793430561418,0.6776834086198869,1.0377381630256217,1.2858100772990535,0.7470235378314275,0.6635558322409343,1.1936995701077677,1.1058446957045696,2006,0.1028248587570621,2007
1.0070692792793505,0.6302099184301919,0.5919013177029483,1.680511212609616,-0.04338299745293485,1.933233050062059,2.2069917904535643,1.1473640772486497,0.9111635886887967,0.5948823535131057,0.606727740641517,1.1197632787895186,1.2981927548410188,0.6392781615157112,1.4988111435926492,0.6021127474597392,-0.9827049543251777,0.5434604178023975,1.1373076278289296,-0.11547076275706344,1.1472642729634452,0.2919867635935016,0.6763673387264073,0.9138375215892699,1.289938318913303,0.700682384594019,0.79492431917943,1.1197632787895186,0.6509758895097478,2007,0.1611551001397298,2008
0.9106976784070158,0.4956029550450039,-0.03587046990034576,1.6656907284678273,-0.04338299745293485,1.9597919953056802,2.076049459090623,1.3440959954490315,0.9024555721276357,0.5170285321048085,0.5487696743821869,1.217838974166938,1.7589057669517423,0.36440918189409666,1.5462939696082025,0.45632844654482935,1.480310454533465,-0.9651563120851213,1.4161448290856395,-0.11547076275706344,0.9190328472846313,0.6916683179962433,0.8264304622311033,1.3389117005608873,1.3261974658354714,0.6703013432458209,0.8865775342118247,1.217838974166938,1.9158423380075182,2008,0.1864309052469729,2009
0.8645013553512123,0.39774616843832367,-1.0308652122622535,0.5730958259867002,-0.04338299745293485,0.842188122188557,1.1395238047222347,0.8287092805216553,0.3004968517645795,-0.27386669839257816,-1.1059947670643384,-1.1190305092044066,0.2906534765912175,-0.29152601124163396,0.8589423043667548,-0.2763375427657344,-0.25222403474145777,-0.9651563120851213,-0.3442471224415241,-0.11547076275706344,-0.01092468400673656,-0.11772404859841758,-0.16804835352287095,-0.23018437022306154,0.3392895136609156,-0.10809393183249752,-0.14930316832046722,-1.1190305092044066,-0.4164151555911699,2001,0.0613254203758654,2002
0.38083285489839586,0.7313683576724317,-1.0308652122622535,0.4871153094007512,-0.04338299745293485,0.79610810738048,1.5792318208744736,0.6457572639606095,0.18566273467218225,-0.5000276450696339,-1.4872900745857116,-1.249513452049686,0.046696090567003905,-0.40802507324364,0.050613370996001376,-1.3848183930392008,-0.49652807976524027,-0.9651563120851213,-0.09454463315062987,-0.11547076275706344,-0.06627012649116464,-0.1744025403033238,-0.29725901761685064,-0.25090496425582354,0.28243144656886104,-0.3269257514283259,-0.3153750764134505,-1.249513452049686,-0.24892176213058323,2002,0.0609053497942386,2003
0.10844488116265975,0.3094173426892656,-0.4030934246589593,0.6511278120474987,-0.04338299745293485,0.9916566378911968,1.5067398463798565,0.5650477398648807,0.07750554260293903,-0.20991292791754038,-1.264246617984767,-0.4766181982631412,0.1151362994679008,-0.19214200370489962,0.604478946503751,-1.3848183930392008,-0.17420982193726067,-0.9651563120851213,-0.11738498320666521,-0.11547076275706344,0.15089760538179245,-0.23443857299145635,-0.15450630466266205,-0.13530778885186054,0.2506769986410308,-0.20492921623197718,-0.14930316832046722,-0.4766181982631412,-0.25803081383525456,2003,0.0909090909090909,2004
0.15963771609261723,0.0950758514521669,-0.03587046990034576,0.5453967566685176,-0.04338299745293485,0.9535622701969756,0.6184359488792972,0.26040841002739806,0.18566273467218225,-0.21550059522910392,-1.1059947670643384,-0.657980946792968,0.046696090567003905,-0.22367840221081864,0.604478946503751,-0.2763375427657344,0.49028813979241564,-0.9651563120851213,-0.11738498320666521,-0.11547076275706344,0.20980775105304472,-0.41073846946833215,-0.2087780330498069,0.08143040744285032,0.09270381382776706,-0.1958603059549938,-0.19285348251531378,-0.657980946792968,0.392587537229318,2004,0.116,2005
-0.5478523792271331,-0.6123329062174195,-1.0308652122622535,0.4871153094007512,-0.04338299745293485,0.57983883669409,0.5117638351431439,-0.6003248425190025,-0.22451809651442114,-0.42154476221381326,-0.983245095124492,-0.657980946792968,-0.5734778259911929,-0.662033628010303,0.4385628185927034,-0.5063681028137273,0.34794442402463027,-0.9651563120851213,-0.21939587779607697,-0.11547076275706344,0.15089760538179245,-0.6852536488889402,-0.5291280898015914,-0.029327293586044616,-0.3287988464415612,-0.5040274792001768,-0.698525332604576,-0.657980946792968,0.9366732176432666,2005,0.0876777251184834,2006
-0.23681263871129202,-0.0036160193512824136,-1.0308652122622535,0.11387889093985226,-0.04338299745293485,0.46922992916335915,0.7138574061962895,-0.3078924604668588,0.016249354289563412,-0.6165872423258207,-0.7246994595429654,-0.4766181982631412,-0.5734778259911929,-1.0729393422328317,0.6529216034084133,-0.8305779679024677,0.21301382321779125,-0.9651563120851213,-0.09454463315062987,-0.11547076275706344,0.19858054008520387,-0.5545896275969583,-0.4374534516003608,-0.13530778885186054,-0.23982097478974437,-0.4772526372449401,-0.9809634648505258,-0.4766181982631412,0.32251674591287094,2006,0.0932568149210903,2007
-0.3578499794973477,-0.2494735299309565,-1.0308652122622535,-0.1610203567928311,-0.04338299745293485,0.445163043965071,0.25121990722167525,-0.1584097786615742,-0.005453105188028121,-0.4755833332926638,-0.983245095124492,-0.657980946792968,0.046696090567003905,-0.798070362611217,0.22891826054290404,-0.2763375427657344,-0.17420982193726067,-0.9651563120851213,0.060793343964216005,-0.11547076275706344,0.12518839755069328,-0.7109708751583338,-0.5860202707336482,-0.22006195916595736,-0.3887027616413778,-0.4514065920819187,-0.5338620764445594,-0.657980946792968,0.4434969328141782,2007,0.1115807269653423,2008
-0.003076431755661365,0.23583452280115355,-0.4030934246589593,0.5730958259867002,-0.04338299745293485,0.8715070180316313,0.3908289668744641,0.6954624727790786,0.18566273467218225,-0.13587388936849895,0.10268276118029725,-0.657980946792968,-0.5734778259911929,-0.3669270167021523,0.22891826054290404,0.1711311924717062,0.39867049519538184,-0.9651563120851213,0.34660583797694144,-0.11547076275706344,0.1382121605198651,-0.4326814290356872,-0.17523709138280935,0.24450195434342098,0.11417288739903084,-0.046603149245589455,-0.46414612669134825,-0.657980946792968,0.840843163527454,2008,0.1379821958456973,2009
-0.5478523792271331,-0.6936749398059099,-0.4030934246589593,-1.399702625117001,-0.04338299745293485,-0.6022939291456871,0.08609743661719865,-0.7267106491558315,-0.8508670032051714,-1.2608246338571467,-1.1059947670643384,-1.1190305092044066,-0.11114469753309411,-1.3478083218544465,-0.503252204511748,-1.3848183930392008,-1.4688818288851146,-0.9651563120851213,-0.732070511043661,-0.11547076275706344,-0.2546130918433138,-1.8966517802003813,-1.6057412905862785,-1.3503185458901414,-1.0207855057157744,-1.2658189169809557,-0.8539622533052863,-1.1190305092044066,-0.30317420243046234,2001,0.0751173708920187,2002
-0.19967702406125665,-0.20266918398320888,-1.0308652122622535,-1.399702625117001,-0.04338299745293485,-0.5173543061657012,-0.37654006235741516,-0.3942759507895007,-1.726475023388151,-0.9730479212258263,-1.8685853821070848,-1.4177352231753066,-0.30882013454410306,-1.542830966538235,-0.733127187907122,-1.3848183930392008,-0.9827049543251777,-0.9651563120851213,-0.6072192663982137,-0.11547076275706344,-0.38562307400712986,-1.6919464630998093,-1.505046902960668,-1.119389450155029,-0.802811460429755,-1.2532950435228123,-1.054355297242003,-1.4177352231753066,0.050150812467186674,2002,0.0849056603773584,2003
-0.44809316542837313,-0.5387500863293074,-1.0308652122622535,-2.3277508827089477,-0.04338299745293485,-0.2460968550854923,-0.11599613443594647,-0.09278397547957004,-2.8266385869525945,-1.0569549824482343,-1.8685853821070848,-1.1190305092044066,-1.294201152906212,-1.542830966538235,0.992428394100453,-1.3848183930392008,-1.4688818288851146,-0.9651563120851213,-0.3103269869710466,-0.11547076275706344,-0.9612335836702048,-1.6919464630998093,-1.508687932715119,-1.0456462928708095,-0.8420694839384559,-1.0577935431301324,-1.6192315617339026,-1.1190305092044066,0.2624057022929738,2003,0.1091703056768559,2004
-1.3156709525352472,-0.6123329062174195,-0.4030934246589593,-1.7422176242440401,-0.04338299745293485,-0.5173543061657012,-0.37654006235741516,-0.6003248425190025,-0.6542161528946503,-1.0222252275264014,-1.8685853821070848,-1.249513452049686,-1.294201152906212,-1.0729393422328317,-0.733127187907122,-1.3848183930392008,-1.2671001946605545,-0.9651563120851213,-0.1660687952706426,-0.11547076275706344,-0.2842198636045174,-1.7594104161953672,-1.448996799514285,-0.8376897487422019,-1.2272089212425783,-1.0970211753824184,-1.2294154351199647,-1.249513452049686,0.7885742041972574,2004,0.0181818181818181,2005
-0.93176166588119,-0.7846075969089815,-1.0308652122622535,-1.7422176242440401,-0.04338299745293485,-0.44051707081061153,-0.743756104015037,-0.1584097786615742,-0.8899387833415945,-0.8978073159040637,-1.4872900745857116,-1.0124181821418634,-0.43006985032380196,-1.3478083218544465,-1.0571177800194975,-1.3848183930392008,-1.4688818288851146,-0.9651563120851213,-1.5077172882479348,-0.11547076275706344,-0.22669908492520383,-1.4860957303352622,-1.4800263108340448,-1.930758736068667,-1.0721920190208984,-1.0389279043297093,-1.054355297242003,-1.0124181821418634,-1.184472405999519,2005,0.1402714932126696,2006
-0.4966595442971757,-0.4715742348684332,-1.0308652122622535,-0.9681847593883361,-0.04338299745293485,-0.19047612794858035,0.25121990722167525,-1.2950115196500886,-1.1875091815899588,-1.3350432530045666,-1.4872900745857116,-0.6071011411084204,-1.839407302697915,-1.542830966538235,-0.733127187907122,-1.3848183930392008,-1.2671001946605545,-0.9651563120851213,-0.09454463315062987,-0.11547076275706344,-0.2842198636045174,-1.5744188626153606,-1.4765167859953485,-0.7000238022177031,-0.7901271390020864,-1.5015386039635226,-1.8196246056706193,-0.6071011411084204,1.4629902136289785,2006,0.0445205479452054,2007
0.08177165808024713,-0.0771988392393948,-1.0308652122622535,-0.8141693666520939,-0.04338299745293485,-0.3058412780815925,-0.37654006235741516,-0.22974908822374313,-1.1280308097683434,-0.9890746546317047,-1.8685853821070848,-0.4766181982631412,-0.9752760001155045,-1.1965370064382799,-0.733127187907122,-0.5063681028137273,-1.1105861996551818,-0.9651563120851213,-1.2808551490130762,-0.11547076275706344,-0.2546130918433138,-1.1633899421899478,-1.2608035314993158,-1.2481158673735777,-0.47021975490064943,-1.1600293608238497,-1.2294154351199647,-0.4766181982631412,-0.6133282656007198,2007,0.0343347639484978,2008
0.2766799589560526,-0.2992995441768715,-1.0308652122622535,-0.9681847593883361,-0.04338299745293485,-0.19047612794858035,-1.3715160735941276,-1.2950115196500886,-0.9313799594578224,-1.0054615693321527,-1.4872900745857116,-1.4177352231753066,-1.294201152906212,-1.542830966538235,-0.733127187907122,-1.3848183930392008,-1.7532770692204918,-0.9651563120851213,-1.119893899645798,-0.11547076275706344,-0.2842198636045174,-1.377137020105481,-1.4355937359097446,-1.5410532114700537,-0.640753779498133,-1.2052039753999155,-1.6192315617339026,-1.4177352231753066,-0.8342026546600668,2008,0.0393700787401574,2009
-0.93176166588119,-2.3900097978430566,-1.0308652122622535,-1.1566843657791333,-0.04338299745293485,-1.4879740439213698,1.0185889364535545,-1.2950115196500886,-2.3528239300789013,-1.2847345469176148,-1.8685853821070848,-0.5169617029440687,-1.839407302697915,-1.8176999461598498,-1.610983355527247,-1.3848183930392008,-2.239453943780429,-0.9651563120851213,-1.8955406768500718,-0.11547076275706344,-1.6382473037358922,-1.9897757398415126,-2.081071989530507,-2.0787040364952816,-1.108319750739464,-1.6987750362924279,-2.1020627379165693,-0.5169617029440687,-0.9346411278642562,2001,0.0769230769230769,2002
-3.2845627337046257,-2.3900097978430566,-1.0308652122622535,-1.7422176242440401,-0.04338299745293485,-1.8148522221384908,-0.37654006235741516,-2.1957470885106765,-2.3528239300789013,-2.591262287728562,-1.8685853821070848,-1.249513452049686,-1.839407302697915,-2.287591570465253,-1.610983355527247,-1.3848183930392008,-2.239453943780429,-0.9651563120851213,-1.8955406768500718,-0.11547076275706344,-1.6382473037358922,-3.7441888805618775,-3.624840134821115,-2.538264114587808,-2.5433068589196894,-2.969073072119128,-2.584893914099236,-1.249513452049686,0.08930677891608012,2002,0.3666666666666666,2003
-2.244356186660776,-2.3900097978430566,-1.0308652122622535,-0.8141693666520939,-0.04338299745293485,-2.3736541586970525,-0.11599613443594647,-1.627446218016419,-2.8266385869525945,-2.963749700034446,-1.8685853821070848,-1.0124181821418634,-1.839407302697915,-2.287591570465253,-1.610983355527247,-1.3848183930392008,-1.7532770692204918,-0.9651563120851213,-0.8930317604109391,-0.11547076275706344,-1.6382473037358922,-3.2769543389918523,-3.00689469421418,-1.3503185458901414,-1.9170680328356893,-3.2712065854347276,-2.584893914099236,-1.0124181821418634,6.372273155305318,2003,0.1272727272727272,2004
