STATE_UT,DISTRICT,YEAR,MURDER,ATTEMPT_MURDER,CULPABLE_HOMICIDE,RAPE,CUSTODIAL_RAPE,KIDNAPPING_ABDUCTION,DACOITY,ROBBERY,BURGLARY,THEFT,AUTO_THEFT,RIOTS,CRIMINAL_BREACH_TRUST,CHEATING,ARSON,HURT,DOWRY_DEATHS,ASSAULT_WOMEN,INSULT_WOMEN,CRUELTY_WOMEN,IMPORTATION_GIRLS,DEATH_BY_NEGLIGENCE,OTHER_IPC,TOTAL_IPC,WOMEN_CRIME_CORE_TOTAL,VIOLENT_CRIME,PROPERTY_CRIME,ECONOMIC_OFFENCES,PUBLIC_ORDER_CRIME,WOMEN_CRIME_SHARE,VIOLENT_CRIME_SHARE,PROPERTY_CRIME_SHARE,RAPE_SHARE,KIDNAPPING_SHARE,SOURCE_DATASET,RECORD_ID,YEAR_NORMALIZED,WOMEN_VIOLENCE,RAPE_RATE_PROXY,KIDNAPPING_RATE_PROXY,MURDER_SHARE,ROBBERY_SHARE,THEFT_SHARE,BURGLARY_SHARE,SERIOUS_VIOLENT_CRIME,CLUSTER
Madhya Pradesh,SIHORE,2013,40,40,2,95,0,38,2,28,174,301,145,28,4,30,8,246,14,116,11,69,0,192,2466,3907,305,361,650,34,36,0.07806501151778858,0.09239825953416944,0.16636805733299206,0.0243153314563603,0.0097261325825441,DATASET_02_2013,Madhya Pradesh_SIHORE_2013,0.0,291,0.02431533145636038,0.009726132582544152,0.010238034297414897,0.007166624008190427,0.0770412080880471,0.0445354491937548,245,0
Madhya Pradesh,SINGRAULI,2013,36,22,0,38,0,86,0,17,131,209,74,39,5,22,2,284,18,111,2,74,0,145,1711,2954,243,310,431,27,41,0.08226134055517942,0.1049424509140149,0.14590385917400137,0.0128639133378469,0.0291130670277589,DATASET_02_2013,Madhya Pradesh_SINGRAULI_2013,0.0,225,0.012863913337846988,0.02911306702775897,0.012186865267433988,0.005754908598510494,0.07075152335815843,0.044346648612051454,199,0
Madhya Pradesh,TIKAMGARH,2013,25,19,1,67,0,36,0,21,115,89,47,30,0,18,13,655,14,140,5,40,0,128,1780,3196,266,309,272,18,43,0.08322903629536921,0.09668335419274092,0.0851063829787234,0.0209637046307884,0.0112640801001251,DATASET_02_2013,Madhya Pradesh_TIKAMGARH_2013,0.0,252,0.020963704630788487,0.011264080100125156,0.007822277847309137,0.006570713391739674,0.027847309136420525,0.03598247809762203,169,0
Madhya Pradesh,UJJAIN,2013,66,120,1,113,0,41,2,67,363,952,522,62,17,62,21,1474,13,232,37,207,0,223,3897,7970,602,642,1906,79,83,0.07553324968632372,0.08055207026348808,0.23914680050188206,0.0141781681304893,0.0051442910915934,DATASET_02_2013,Madhya Pradesh_UJJAIN_2013,0.0,589,0.014178168130489334,0.0051442910915934755,0.008281053952321205,0.008406524466750314,0.11944792973651192,0.045545796737766625,410,0
Madhya Pradesh,UMARIYA,2013,17,6,0,38,0,38,2,7,99,71,25,5,3,9,13,72,5,73,7,58,0,0,1056,1579,181,181,204,12,18,0.11462951234958835,0.11462951234958835,0.12919569347688412,0.0240658644711842,0.0240658644711842,DATASET_02_2013,Madhya Pradesh_UMARIYA_2013,0.0,176,0.024065864471184292,0.024065864471184292,0.010766307789740342,0.004433185560481318,0.04496516782773907,0.06269791006966434,108,0
Madhya Pradesh,VIDISHA,2013,44,50,4,125,0,127,1,17,271,370,155,49,10,13,20,705,20,240,11,123,0,155,2332,4687,519,608,814,23,69,0.11073181139321528,0.1297205035203755,0.17367185833155538,0.0266695114145508,0.0270962235971837,DATASET_02_2013,Madhya Pradesh_VIDISHA_2013,0.0,499,0.026669511414550887,0.0270962235971837,0.009387668017921912,0.0036270535523789203,0.07894175378707062,0.05781950074674632,368,0
Maharashtra,AHMEDNAGAR,2013,112,71,6,105,0,81,44,351,552,1603,555,584,52,251,52,759,10,243,34,397,0,733,1879,7934,789,1013,3105,303,636,0.09944542475422233,0.12767834635744896,0.39135366775901187,0.0132341820015124,0.0102092261154524,DATASET_02_2013,Maharashtra_AHMEDNAGAR_2013,0.0,779,0.013234182001512478,0.010209226115452483,0.01411646080161331,0.04423997983362743,0.2020418452230905,0.06957398537937988,770,0
Maharashtra,AKOLA,2013,35,47,2,46,0,31,17,79,198,731,156,152,10,116,31,942,4,200,35,121,0,118,1059,3979,406,457,1181,126,183,0.10203568735863282,0.11485297813520985,0.29680824327720534,0.0115606936416184,0.0077909022367429,DATASET_02_2013,Maharashtra_AKOLA_2013,0.0,402,0.011560693641618497,0.0077909022367429,0.008796179944709727,0.01985423473234481,0.18371450113093743,0.04976124654435788,257,0
Maharashtra,AMRAVATI COMMR.,2013,19,41,2,26,0,27,5,72,205,651,159,101,27,65,10,392,2,96,27,38,0,65,901,2776,189,288,1092,92,111,0.0680835734870317,0.1037463976945245,0.39337175792507206,0.0093659942363112,0.0097262247838616,DATASET_02_2013,Maharashtra_AMRAVATI COMMR._2013,0.0,187,0.009365994236311239,0.009726224783861672,0.006844380403458214,0.025936599423631124,0.23451008645533142,0.07384726224783862,192,0
Maharashtra,AMRAVATI RURAL,2013,55,60,4,78,0,53,5,48,222,985,105,96,17,62,68,1445,1,317,35,175,0,238,1473,5440,606,620,1365,79,164,0.11139705882352942,0.11397058823529412,0.2509191176470588,0.0143382352941176,0.0097426470588235,DATASET_02_2013,Maharashtra_AMRAVATI RURAL_2013,0.0,605,0.014338235294117646,0.00974264705882353,0.01011029411764706,0.008823529411764706,0.18106617647058823,0.040808823529411765,303,0
Maharashtra,AURANGABAD COMMR.,2013,32,50,0,22,0,49,21,166,295,1184,619,181,19,238,29,500,5,173,38,151,0,157,716,4033,389,513,2285,257,210,0.09645425241755518,0.12720059509050335,0.5665757500619886,0.0054549962806843,0.0121497644433424,DATASET_02_2013,Maharashtra_AURANGABAD COMMR._2013,0.0,384,0.005454996280684354,0.012149764443342426,0.007934540044631788,0.0411604264815274,0.29357798165137616,0.0731465410364493,340,0
Maharashtra,AURANGABAD RURAL,2013,45,65,4,36,0,23,24,50,170,848,147,343,6,89,22,784,14,167,31,273,0,271,1294,4565,521,414,1239,95,365,0.11412924424972617,0.09069003285870755,0.2714129244249726,0.0078860898138006,0.005038335158817,DATASET_02_2013,Maharashtra_AURANGABAD RURAL_2013,0.0,507,0.007886089813800658,0.005038335158817087,0.009857612267250822,0.01095290251916758,0.18576122672508213,0.03723986856516977,247,0
Maharashtra,BEED,2013,79,83,11,92,0,71,19,105,343,618,219,397,92,198,49,864,5,230,12,382,0,293,761,4713,721,690,1304,290,446,0.1529811160619563,0.1464035646085296,0.2766815192022067,0.0195204752811372,0.0150647146191385,DATASET_02_2013,Maharashtra_BEED_2013,0.0,716,0.01952047528113728,0.015064714619138553,0.016762147252280923,0.022278803309993635,0.13112667091024824,0.07277742414597921,460,0
Maharashtra,BHANDARA,2013,28,12,0,40,0,20,4,27,132,533,66,54,16,51,23,306,0,74,41,52,0,178,666,2257,207,205,762,67,77,0.09171466548515729,0.09082853345148427,0.33761630482941957,0.0177226406734603,0.0088613203367301,DATASET_02_2013,Maharashtra_BHANDARA_2013,0.0,207,0.017722640673460344,0.008861320336730172,0.012405848471422242,0.011962782454585734,0.2361541869738591,0.05848471422241914,131,0
Maharashtra,BULDHANA,2013,54,43,3,56,0,21,8,41,182,533,125,228,16,99,47,1074,20,185,66,140,0,248,956,4024,467,411,889,115,275,0.11605367793240556,0.10213717693836978,0.2209244532803181,0.0139165009940357,0.0052186878727634,DATASET_02_2013,Maharashtra_BULDHANA_2013,0.0,447,0.013916500994035786,0.005218687872763419,0.01341948310139165,0.010188866799204771,0.13245526838966204,0.045228628230616304,226,0
Maharashtra,CHANDRAPUR,2013,37,25,4,88,0,38,5,53,284,800,209,116,41,71,32,663,8,179,123,180,0,273,1453,4476,578,429,1351,112,148,0.1291331546023235,0.09584450402144772,0.3018319928507596,0.0196604110813226,0.0084897229669347,DATASET_02_2013,Maharashtra_CHANDRAPUR_2013,0.0,570,0.01966041108132261,0.008489722966934763,0.008266309204647005,0.011840929401251117,0.17873100983020554,0.06344950848972297,250,0
Maharashtra,DHULE,2013,47,52,1,40,0,27,42,89,184,353,119,213,56,87,7,302,6,58,9,228,0,324,1010,3136,341,356,787,143,220,0.10873724489795919,0.11352040816326531,0.25095663265306123,0.0127551020408163,0.008609693877551,DATASET_02_2013,Maharashtra_DHULE_2013,0.0,335,0.012755102040816327,0.00860969387755102,0.014987244897959183,0.028380102040816327,0.11256377551020408,0.058673469387755105,298,0
Maharashtra,GADCHIROLI,2013,42,61,1,33,0,6,3,6,97,131,36,16,9,18,22,186,0,53,6,14,0,101,227,1033,106,205,273,27,38,0.10261374636979671,0.1984511132623427,0.26427879961277834,0.0319457889641819,0.0058083252662149,DATASET_02_2013,Maharashtra_GADCHIROLI_2013,0.0,106,0.031945788964181994,0.005808325266214908,0.04065827686350436,0.005808325266214908,0.12681510164569215,0.09390125847047434,152,0
Maharashtra,GONDIA,2013,31,10,4,52,0,24,5,9,174,246,52,28,4,58,15,352,1,94,10,55,0,137,575,1887,212,229,486,62,43,0.11234764175940647,0.12135665076841548,0.2575516693163752,0.0275569687334393,0.012718600953895,DATASET_02_2013,Maharashtra_GONDIA_2013,0.0,211,0.02755696873343932,0.012718600953895072,0.016428192898781134,0.0047694753577106515,0.13036565977742448,0.09220985691573927,135,0
Maharashtra,HINGOLI,2013,27,22,1,15,0,15,1,8,56,122,27,87,10,66,9,311,4,55,2,86,0,101,397,1400,162,144,214,76,96,0.11571428571428571,0.10285714285714286,0.15285714285714286,0.0107142857142857,0.0107142857142857,DATASET_02_2013,Maharashtra_HINGOLI_2013,0.0,158,0.010714285714285714,0.010714285714285714,0.019285714285714285,0.005714285714285714,0.08714285714285715,0.04,89,0
Maharashtra,JALGAON,2013,73,90,5,58,0,59,35,114,368,976,269,315,110,219,35,652,2,238,42,425,0,401,1323,5548,765,672,1762,329,350,0.13788752703677,0.12112472963229992,0.3175919250180245,0.0104542177361211,0.0106344628695025,DATASET_02_2013,Maharashtra_JALGAON_2013,0.0,763,0.010454217736121124,0.010634462869502523,0.013157894736842105,0.02054794520547945,0.17591925018024512,0.06633020908435472,434,0
Maharashtra,JALNA,2013,57,92,4,35,0,31,19,61,225,492,155,215,16,105,29,532,50,132,6,351,0,172,539,3173,574,431,952,121,244,0.18090135518436812,0.1358335959659628,0.30003151591553734,0.0110305704380712,0.0097699338165773,DATASET_02_2013,Maharashtra_JALNA_2013,0.0,524,0.011030570438071227,0.009769933816577371,0.017964071856287425,0.01922470847778128,0.15505830444374408,0.0709108099590293,299,0
Maharashtra,KOLHAPUR,2013,68,57,0,84,0,53,20,163,403,886,379,348,64,292,22,520,14,117,37,204,0,367,1075,4800,456,562,1851,356,370,0.095,0.11708333333333333,0.385625,0.0175,0.0110416666666666,DATASET_02_2013,Maharashtra_KOLHAPUR_2013,0.0,442,0.0175,0.011041666666666667,0.014166666666666666,0.03395833333333333,0.18458333333333332,0.08395833333333333,445,0
Maharashtra,LATUR,2013,67,45,7,37,0,38,24,50,264,427,163,254,12,102,37,570,4,116,3,297,0,259,828,3443,457,384,928,114,291,0.13273308161487074,0.11153064188207958,0.269532384548359,0.0107464420563462,0.0110368864362474,DATASET_02_2013,Maharashtra_LATUR_2013,0.0,453,0.010746442056346209,0.01103688643624746,0.019459773453383677,0.014522218995062446,0.12401975021783329,0.07667731629392971,268,0
Maharashtra,MUMBAI COMMR.,2013,170,190,8,391,0,381,41,2757,2936,10561,3789,385,697,2134,47,3922,21,1163,444,602,0,586,7337,34840,2621,5101,20084,2831,432,0.07522962112514352,0.1464121699196326,0.5764638346727899,0.0112227324913892,0.0109357060849598,DATASET_02_2013,Maharashtra_MUMBAI COMMR._2013,0.0,2600,0.011222732491389208,0.010935706084959817,0.004879448909299655,0.07913318025258324,0.30312858783008034,0.08427095292766934,3938,0
Maharashtra,MUMBAI RLY.,2013,4,6,1,6,0,7,3,513,6,1838,0,5,15,65,0,47,0,41,5,0,0,3,119,2684,52,581,2360,80,5,0.019374068554396422,0.21646795827123697,0.879284649776453,0.0022354694485842,0.0026080476900149,DATASET_02_2013,Maharashtra_MUMBAI RLY._2013,0.0,52,0.0022354694485842027,0.0026080476900149033,0.0014903129657228018,0.19113263785394932,0.6847988077496274,0.0022354694485842027,540,0
Maharashtra,NAGPUR COMMR.,2013,103,85,7,91,0,118,15,492,1159,2764,1430,207,69,268,26,1012,4,209,52,218,0,321,2182,9426,574,1120,5860,337,233,0.0608953957139826,0.11882028431996605,0.6216847018883938,0.0096541481009972,0.0125185656694249,DATASET_02_2013,Maharashtra_NAGPUR COMMR._2013,0.0,570,0.009654148100997241,0.012518565669424995,0.010927222575854021,0.052196053469127944,0.29323148737534477,0.12295777636325059,911,0
Maharashtra,NAGPUR RLY.,2013,6,3,0,2,0,4,2,72,0,1324,15,9,3,11,0,20,0,15,3,1,0,2,87,1577,21,104,1413,14,9,0.013316423589093214,0.06594800253646163,0.896005072923272,0.0012682308180088,0.0025364616360177,DATASET_02_2013,Maharashtra_NAGPUR RLY._2013,0.0,21,0.0012682308180088776,0.0025364616360177552,0.003804692454026633,0.045656309448319596,0.839568801521877,0.0,89,1
Maharashtra,NAGPUR RURAL,2013,50,32,6,75,0,32,7,43,227,951,165,78,41,57,20,613,4,149,28,82,0,375,1364,4242,338,394,1393,98,98,0.07967939651107968,0.09288071664309289,0.32838283828382836,0.0176803394625176,0.0075436115040075,DATASET_02_2013,Maharashtra_NAGPUR RURAL_2013,0.0,334,0.01768033946251768,0.007543611504007544,0.011786892975011787,0.010136727958510137,0.22418670438472418,0.05351249410655351,245,0
Maharashtra,NANDED,2013,60,71,10,64,0,61,20,61,431,538,201,293,27,232,46,967,30,135,6,341,0,229,1433,5058,576,482,1251,259,339,0.11387900355871886,0.09529458283906682,0.24733096085409254,0.0126532226176354,0.0120601028074337,DATASET_02_2013,Maharashtra_NANDED_2013,0.0,546,0.01265322261763543,0.012060102807433769,0.011862396204033215,0.012060102807433769,0.10636615262949782,0.08521154606563859,347,0
Maharashtra,NANDURBAR,2013,26,15,0,23,0,20,17,10,85,181,53,100,17,45,3,240,1,44,13,75,0,126,516,1558,156,155,346,62,103,0.10012836970474968,0.09948652118100128,0.2220795892169448,0.014762516046213,0.0128369704749679,DATASET_02_2013,Maharashtra_NANDURBAR_2013,0.0,155,0.014762516046213094,0.012836970474967908,0.01668806161745828,0.006418485237483954,0.11617458279845956,0.05455712451861361,111,0
Maharashtra,NASIK COMMR.,2013,35,20,2,20,0,31,13,145,279,905,489,93,32,154,7,248,7,96,9,181,0,127,1954,4401,313,362,1831,186,100,0.07112019995455578,0.08225403317427857,0.41604180867984547,0.0045444217223358,0.0070438536696205,DATASET_02_2013,Maharashtra_NASIK COMMR._2013,0.0,306,0.0045444217223358325,0.0070438536696205405,0.007952738014087708,0.032947057486934786,0.20563508293569643,0.06339468302658487,266,0
Maharashtra,NASIK RURAL,2013,82,59,2,85,0,49,47,120,314,908,347,452,33,236,30,794,9,224,21,405,0,750,1839,6477,744,668,1736,269,482,0.11486799444187124,0.10313416705264783,0.2680253203643662,0.0131233595800524,0.0075652308167361,DATASET_02_2013,Maharashtra_NASIK RURAL_2013,0.0,735,0.013123359580052493,0.007565230816736143,0.012660182183109464,0.018527095877721167,0.14018835880809016,0.04847923421337039,444,0
Maharashtra,NAVI MUMBAI,2013,48,31,4,69,0,84,15,350,662,1352,685,83,75,406,7,444,8,138,55,139,0,320,1085,5390,409,739,3064,481,90,0.07588126159554731,0.13710575139146566,0.5684601113172542,0.0128014842300556,0.0155844155844155,DATASET_02_2013,Maharashtra_NAVI MUMBAI_2013,0.0,401,0.012801484230055659,0.015584415584415584,0.008905380333951763,0.06493506493506493,0.250834879406308,0.12282003710575139,601,0
Maharashtra,OSMANABAD,2013,37,47,7,48,0,37,18,30,179,380,83,206,15,128,23,517,4,127,12,166,0,270,609,2864,357,351,690,143,229,0.12465083798882681,0.12255586592178772,0.2409217877094972,0.0167597765363128,0.0129189944134078,DATASET_02_2013,Maharashtra_OSMANABAD_2013,0.0,353,0.01675977653631285,0.012918994413407821,0.012918994413407821,0.01047486033519553,0.13268156424581007,0.0625,224,0
Maharashtra,PARBHANI,2013,48,88,5,40,0,66,35,68,338,519,161,198,15,157,36,934,4,132,6,271,0,132,479,3573,453,482,1121,172,234,0.12678421494542402,0.13490064371676463,0.3137419535404422,0.0111950741673663,0.0184718723761544,DATASET_02_2013,Maharashtra_PARBHANI_2013,0.0,449,0.01119507416736636,0.018471872376154493,0.01343408900083963,0.01903162608452281,0.1452560873215785,0.09459837671424573,350,0
Maharashtra,PUNE COMMR.,2013,129,137,10,171,0,177,20,866,1195,4091,2400,496,67,943,34,1018,9,304,128,344,0,533,2421,13159,956,1814,8572,1010,530,0.07264989740861767,0.1378524203966867,0.6514172809484003,0.012994908427692,0.0134508701269093,DATASET_02_2013,Maharashtra_PUNE COMMR._2013,0.0,947,0.012994908427692074,0.013450870126909339,0.009803176533171214,0.06581047192035869,0.310889885249639,0.0908123717607721,1510,0
Maharashtra,PUNE RLY.,2013,6,6,0,3,0,2,4,21,0,399,3,2,3,2,0,2,0,6,1,0,0,2,37,498,10,48,427,5,2,0.020080321285140562,0.0963855421686747,0.857429718875502,0.0060240963855421,0.0040160642570281,DATASET_02_2013,Maharashtra_PUNE RLY._2013,0.0,10,0.006024096385542169,0.004016064257028112,0.012048192771084338,0.04216867469879518,0.8012048192771084,0.0,42,1
Maharashtra,PUNE RURAL,2013,132,108,13,150,0,100,42,279,887,2241,1072,578,83,328,45,901,6,277,72,224,0,965,1742,9208,729,1101,4521,411,623,0.07917028670721112,0.11956993918331885,0.4909860990443093,0.0162901824500434,0.0108601216333622,DATASET_02_2013,Maharashtra_PUNE RURAL_2013,0.0,723,0.01629018245004344,0.010860121633362294,0.014335360556038228,0.030299739357080798,0.243375325803649,0.09632927888792354,824,0
Maharashtra,RAIGAD,2013,39,24,1,42,0,17,12,65,181,484,103,181,17,141,9,314,4,92,45,80,0,266,574,2595,263,292,845,158,190,0.10134874759152215,0.11252408477842003,0.325626204238921,0.0161849710982658,0.0065510597302504,DATASET_02_2013,Maharashtra_RAIGAD_2013,0.0,259,0.016184971098265895,0.006551059730250481,0.015028901734104046,0.025048169556840076,0.18651252408477842,0.0697495183044316,200,0
Maharashtra,RATNAGIRI,2013,18,12,2,27,0,15,8,38,157,245,47,85,30,86,6,162,0,82,26,39,0,157,371,1568,174,202,495,116,91,0.11096938775510204,0.1288265306122449,0.3156887755102041,0.017219387755102,0.0095663265306122,DATASET_02_2013,Maharashtra_RATNAGIRI_2013,0.0,174,0.01721938775510204,0.009566326530612245,0.011479591836734694,0.02423469387755102,0.15625,0.10012755102040816,120,0
Maharashtra,SANGLI,2013,59,42,5,77,0,45,3,45,257,545,189,233,15,186,21,467,8,141,15,141,0,349,687,3353,382,417,1039,201,254,0.11392782582761705,0.12436623918878616,0.3098717566358485,0.022964509394572,0.0134208171786459,DATASET_02_2013,Maharashtra_SANGLI_2013,0.0,374,0.022964509394572025,0.013420817178645988,0.01759618252311363,0.013420817178645988,0.1625410080524903,0.07664777810915598,276,0
Maharashtra,SATARA,2013,62,72,7,88,0,59,53,275,608,1458,425,417,53,214,22,566,4,297,45,201,0,410,1162,6086,635,913,2819,267,439,0.10433782451528097,0.15001643115346697,0.4631942162339796,0.0144594150509365,0.0096943805455142,DATASET_02_2013,Maharashtra_SATARA_2013,0.0,631,0.014459415050936576,0.009694380545514296,0.010187315149523497,0.045185672034176796,0.2395662175484719,0.09990141307919816,616,0
Maharashtra,SINDHUDURG,2013,12,6,1,11,0,7,3,14,90,117,15,49,16,45,12,108,0,50,12,12,0,93,181,841,85,104,239,61,61,0.10107015457788347,0.12366230677764566,0.28418549346016647,0.0130796670630202,0.0083234244946492,DATASET_02_2013,Maharashtra_SINDHUDURG_2013,0.0,85,0.013079667063020214,0.008323424494649227,0.014268727705112961,0.016646848989298454,0.13912009512485138,0.1070154577883472,54,0
Maharashtra,SOLAPUR COMMR.,2013,18,30,0,37,0,39,31,139,249,539,295,136,13,147,3,194,1,53,23,63,0,86,362,2166,177,347,1253,160,139,0.0817174515235457,0.16020313942751616,0.5784856879039705,0.0170821791320406,0.0180055401662049,DATASET_02_2013,Maharashtra_SOLAPUR COMMR._2013,0.0,176,0.017082179132040628,0.018005540166204988,0.008310249307479225,0.0641735918744229,0.24884579870729456,0.1149584487534626,294,0
Maharashtra,SOLAPUR RURAL,2013,74,45,12,82,0,39,21,85,340,1290,283,397,29,130,34,728,1,149,28,109,0,496,958,5057,369,507,2019,159,431,0.072968162942456,0.10025706940874037,0.399248566343682,0.0162151473205457,0.0077120822622107,DATASET_02_2013,Maharashtra_SOLAPUR RURAL_2013,0.0,368,0.016215147320545777,0.007712082262210797,0.014633181728297409,0.016808384417638916,0.25509195175004945,0.06723353767055566,358,0
Maharashtra,THANE COMMR.,2013,96,107,6,182,0,302,32,1071,1595,2856,1484,376,148,1043,53,1586,14,467,119,423,0,336,1784,12631,1205,2263,7038,1191,429,0.09540020584276779,0.17916237827567097,0.5572005383580081,0.0144089937455466,0.0239094291821708,DATASET_02_2013,Maharashtra_THANE COMMR._2013,0.0,1191,0.014408993745546671,0.02390942918217085,0.007600348349299343,0.0847913862718708,0.22611036339165544,0.12627662101179637,1796,0
Maharashtra,THANE RURAL,2013,133,83,10,133,0,82,45,444,864,1514,667,359,50,558,13,913,8,246,100,217,0,676,1008,7477,704,1176,3534,608,372,0.09415540992376621,0.15728233248629128,0.472649458338906,0.0177878828407115,0.0109669653604386,DATASET_02_2013,Maharashtra_THANE RURAL_2013,0.0,696,0.017787882840711516,0.01096696536043868,0.017787882840711516,0.05938210512237528,0.2024876287280995,0.11555436672462217,930,0
Maharashtra,WARDHA,2013,45,49,7,73,0,51,4,71,305,736,103,77,16,67,66,645,1,227,35,116,0,161,1203,3959,452,527,1219,83,143,0.11417024501136651,0.133114422834049,0.3079060368779995,0.0184389997474109,0.012882040919424,DATASET_02_2013,Maharashtra_WARDHA_2013,0.0,451,0.018438999747410964,0.012882040919424097,0.011366506693609498,0.01793382167213943,0.18590553169992421,0.07703965647890881,300,0
Maharashtra,WASHIM,2013,27,43,2,26,0,24,2,31,136,343,91,141,4,77,24,424,10,153,22,142,0,125,757,2513,353,308,603,81,165,0.14046955829685634,0.12256267409470752,0.23995224830879427,0.0103461997612415,0.009550338241146,DATASET_02_2013,Maharashtra_WASHIM_2013,0.0,343,0.010346199761241544,0.00955033824114604,0.010744130521289296,0.012335853561480302,0.13649025069637882,0.05411858336649423,155,0
Maharashtra,YAVATMAL,2013,85,91,16,104,0,124,19,149,494,1472,239,246,46,168,71,1856,12,388,750,381,0,243,5849,12567,1635,976,2373,214,317,0.1301026497970876,0.07766372244768044,0.1888278825495345,0.0082756425559003,0.0098671122781889,DATASET_02_2013,Maharashtra_YAVATMAL_2013,0.0,1623,0.008275642555900374,0.009867112278188907,0.006763746319726267,0.011856449431049574,0.11713217156043607,0.039309302140526775,588,0
Manipur,BISHNUPUR,2013,6,14,0,7,0,7,0,0,12,45,27,6,2,5,1,13,0,3,0,1,0,0,104,234,11,37,84,7,7,0.04700854700854701,0.1581196581196581,0.358974358974359,0.0299145299145299,0.0299145299145299,DATASET_02_2013,Manipur_BISHNUPUR_2013,0.0,11,0.029914529914529916,0.029914529914529916,0.02564102564102564,0.0,0.19230769230769232,0.05128205128205128,34,1
