STATE_UT,DISTRICT,YEAR,MURDER,ATTEMPT_MURDER,CULPABLE_HOMICIDE,RAPE,CUSTODIAL_RAPE,KIDNAPPING_ABDUCTION,DACOITY,ROBBERY,BURGLARY,THEFT,AUTO_THEFT,RIOTS,CRIMINAL_BREACH_TRUST,CHEATING,ARSON,HURT,DOWRY_DEATHS,ASSAULT_WOMEN,INSULT_WOMEN,CRUELTY_WOMEN,IMPORTATION_GIRLS,DEATH_BY_NEGLIGENCE,OTHER_IPC,TOTAL_IPC,WOMEN_CRIME_CORE_TOTAL,VIOLENT_CRIME,PROPERTY_CRIME,ECONOMIC_OFFENCES,PUBLIC_ORDER_CRIME,WOMEN_CRIME_SHARE,VIOLENT_CRIME_SHARE,PROPERTY_CRIME_SHARE,RAPE_SHARE,KIDNAPPING_SHARE,SOURCE_DATASET
Rajasthan,CHITTORGARH,2013,45,46,0,93,0,165,0,17,156,440,237,26,23,411,12,816,4,142,0,782,1,227,1573,4980,1022,508,850,434,38,0.20522088353413653,0.10200803212851406,0.1706827309236948,0.018674698795180723,0.03313253012048193,DATASET_02_2013
Rajasthan,CHURU,2013,31,42,4,73,0,88,0,4,120,233,86,0,5,557,17,427,10,15,0,420,0,192,1487,3725,518,257,443,562,17,0.13906040268456377,0.06899328859060402,0.11892617449664429,0.01959731543624161,0.023624161073825502,DATASET_02_2013
Rajasthan,DAUSA,2013,44,25,1,41,0,128,0,11,47,1160,778,68,9,487,7,34,11,163,0,221,0,231,2982,5673,436,413,1996,496,75,0.0768552793936189,0.07280098713202891,0.35184205887537456,0.00722721664022563,0.022563017803631236,DATASET_02_2013
Rajasthan,DHOLPUR,2013,40,52,1,56,0,91,2,10,50,420,204,0,5,189,11,1219,40,28,0,196,0,114,1360,3889,320,280,686,194,11,0.08228336333247621,0.07199794291591669,0.1763949601439959,0.014399588583183338,0.023399331447672922,DATASET_02_2013
Rajasthan,DISCOM,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,DATASET_02_2013
Rajasthan,DUNGARPUR,2013,32,9,1,86,0,109,0,9,50,95,48,12,32,63,11,141,6,99,0,175,0,141,1309,2380,366,345,202,95,23,0.15378151260504203,0.14495798319327732,0.08487394957983194,0.03613445378151261,0.04579831932773109,DATASET_02_2013
Rajasthan,G.R.P.AJMER,2013,4,2,0,1,0,9,5,4,1,670,30,3,3,4,0,1,1,10,1,0,0,3,141,864,13,35,710,7,3,0.015046296296296295,0.04050925925925926,0.8217592592592593,0.0011574074074074073,0.010416666666666666,DATASET_02_2013
Rajasthan,G.R.P.JODHPUR,2013,3,1,0,0,0,1,0,1,0,111,14,0,0,0,0,0,0,3,0,0,0,2,32,155,3,9,126,0,0,0.01935483870967742,0.05806451612903226,0.8129032258064516,0.0,0.0064516129032258064,DATASET_02_2013
Rajasthan,GANGANAGAR,2013,38,65,1,151,0,156,0,3,187,330,172,0,15,1043,3,707,20,127,3,957,0,206,2334,6347,1258,541,692,1058,3,0.19820387584685678,0.08523711989916496,0.1090278871907988,0.023790767291633843,0.024578541043012447,DATASET_02_2013
Rajasthan,HANUMANGARH,2013,52,64,1,105,0,104,0,6,112,265,134,0,5,746,6,415,15,121,1,599,0,188,2020,4825,841,453,517,751,6,0.17430051813471503,0.0938860103626943,0.1071502590673575,0.021761658031088083,0.02155440414507772,DATASET_02_2013
Rajasthan,JAIPUR EAST,2013,36,33,6,49,0,125,3,116,461,3156,2689,65,15,849,16,86,5,107,0,267,0,209,2269,7878,428,475,6425,864,81,0.05432850977405433,0.0602944909875603,0.8155623254633155,0.00621985275450622,0.015866971312515868,DATASET_02_2013
Rajasthan,JAIPUR NORTH,2013,19,19,2,37,0,121,3,72,130,907,660,14,27,805,1,295,4,68,0,300,0,72,1109,4005,409,341,1772,832,15,0.1021223470661673,0.08514357053682896,0.44244694132334583,0.009238451935081148,0.030212234706616728,DATASET_02_2013
Rajasthan,JAIPUR RURAL,2013,54,33,1,68,0,125,8,24,181,702,279,24,15,804,24,343,8,120,0,269,0,409,2984,6198,465,433,1194,819,48,0.07502420135527589,0.06986124556308487,0.19264278799612777,0.010971281058405937,0.02016779606324621,DATASET_02_2013
Rajasthan,JAIPUR SOUTH,2013,21,21,0,42,0,95,1,98,261,1687,1378,19,89,886,7,112,7,39,0,214,0,178,1675,5452,302,317,3425,975,26,0.0553925165077036,0.05814380044020543,0.6282098312545855,0.007703595011005136,0.017424798239178283,DATASET_02_2013
Rajasthan,JAIPUR WEST,2013,29,21,2,64,0,181,2,97,386,1412,1091,3,166,1360,7,299,5,69,0,329,0,272,1947,6653,467,465,2988,1526,10,0.0701938974898542,0.06989328122651435,0.44912069742973093,0.009619720426875094,0.027205771832256125,DATASET_02_2013
Rajasthan,JAISALMER,2013,8,1,0,17,0,19,0,7,40,108,33,4,0,202,6,279,4,88,0,37,0,83,531,1434,146,140,188,202,10,0.10181311018131102,0.09762900976290098,0.13110181311018132,0.011854951185495118,0.013249651324965132,DATASET_02_2013
Rajasthan,JALORE,2013,33,21,0,44,0,50,1,12,99,218,103,10,3,252,10,6,12,72,0,180,0,135,1434,2593,308,233,433,255,20,0.11878133436174315,0.08985730813729272,0.16698804473582723,0.016968762051677595,0.01928268414963363,DATASET_02_2013
Rajasthan,JHALAWAR,2013,54,60,4,117,0,141,1,25,94,400,231,42,3,205,28,750,5,307,5,478,0,109,1296,4133,912,709,751,208,70,0.22066295669005564,0.17154609242680863,0.18170820227437698,0.02830873457536898,0.03411565448826518,DATASET_02_2013
Rajasthan,JHUNJHUNU,2013,59,37,4,72,0,81,0,11,124,382,159,9,3,717,10,591,12,40,0,405,0,275,1918,4752,529,304,676,720,19,0.11132154882154882,0.06397306397306397,0.14225589225589225,0.015151515151515152,0.017045454545454544,DATASET_02_2013
Rajasthan,JODHPUR EAST,2013,20,55,1,20,0,65,0,20,106,523,324,0,2,510,10,496,1,51,0,205,0,125,608,2818,277,232,973,512,10,0.09829666430092264,0.0823278921220724,0.3452803406671398,0.007097232079488999,0.023066004258339247,DATASET_02_2013
Rajasthan,JODHPUR RURAL,2013,31,41,1,50,0,59,2,11,127,287,62,1,2,233,15,656,11,88,0,166,0,233,918,2932,315,283,489,235,16,0.10743519781718963,0.09652114597544338,0.16678035470668487,0.017053206002728513,0.020122783083219645,DATASET_02_2013
Rajasthan,JODHPUR WEST,2013,25,55,2,50,0,65,2,69,198,704,488,0,10,348,17,364,6,90,0,168,0,132,683,2989,314,358,1461,358,17,0.1050518568082971,0.11977249916359986,0.4887922382067581,0.01672800267648043,0.021746403479424557,DATASET_02_2013
Rajasthan,KARAULI,2013,34,32,1,48,0,119,2,15,32,846,551,1,2,237,13,0,13,79,0,179,0,103,2876,4636,319,330,1446,239,14,0.06880931837791199,0.07118205349439172,0.31190681622088007,0.010353753235547885,0.025668679896462467,DATASET_02_2013
Rajasthan,KOTA CITY,2013,19,75,1,86,0,204,1,19,112,840,612,0,9,905,4,84,6,101,5,512,0,105,1774,4872,710,506,1584,914,4,0.14573070607553365,0.10385878489326765,0.3251231527093596,0.017651888341543513,0.04187192118226601,DATASET_02_2013
Rajasthan,KOTA RURAL,2013,20,48,0,45,0,70,2,9,61,169,84,4,12,217,6,159,0,166,0,247,0,108,1060,2408,458,360,325,229,10,0.19019933554817275,0.14950166112956811,0.13496677740863788,0.018687707641196014,0.029069767441860465,DATASET_02_2013
Rajasthan,NAGAUR,2013,57,57,0,97,0,116,0,6,199,427,189,0,10,576,7,91,20,110,0,500,0,311,2602,5186,727,443,821,586,7,0.1401851137678365,0.08542229078287698,0.1583108368684921,0.01870420362514462,0.02236791361357501,DATASET_02_2013
Rajasthan,PALI,2013,47,64,0,92,0,140,0,38,236,410,200,0,9,586,8,217,16,222,0,512,0,295,3260,6152,842,603,884,595,8,0.1368660598179454,0.09801690507152146,0.14369310793237972,0.01495448634590377,0.022756827048114433,DATASET_02_2013
Rajasthan,PRATAPGARH,2013,27,29,0,200,0,152,0,7,47,137,50,27,2,205,8,638,6,171,0,333,0,69,878,2936,710,586,241,207,35,0.24182561307901906,0.19959128065395096,0.08208446866485014,0.0681198910081744,0.051771117166212535,DATASET_02_2013
Rajasthan,RAJSAMAND,2013,15,16,0,40,0,75,1,25,76,183,95,25,8,309,10,534,9,72,1,271,0,203,697,2571,393,244,380,317,35,0.1528588098016336,0.09490470633994555,0.14780241151302995,0.015558148580318941,0.029171528588098017,DATASET_02_2013
Rajasthan,SAWAI MADHOPUR,2013,32,29,2,39,0,89,0,9,43,640,454,0,3,309,9,0,5,60,0,206,0,90,2511,4077,310,260,1146,312,9,0.07603630120186411,0.06377238165317635,0.28108903605592345,0.009565857247976454,0.021829776796664212,DATASET_02_2013
Rajasthan,SIKAR,2013,68,41,3,73,0,186,3,12,250,779,330,15,9,1157,33,188,13,50,0,397,0,370,3293,6941,533,436,1374,1166,48,0.07679008788359026,0.0628151563175335,0.19795418527589684,0.010517216539403544,0.026797291456562455,DATASET_02_2013
Rajasthan,SIROHI,2013,37,27,2,47,0,63,0,6,65,119,57,4,12,230,6,386,8,109,0,213,0,165,649,2148,377,291,247,242,10,0.175512104283054,0.13547486033519554,0.11499068901303539,0.021880819366852888,0.029329608938547486,DATASET_02_2013
Rajasthan,TONK,2013,15,17,0,33,0,81,0,2,106,285,134,35,6,361,6,1204,5,75,8,352,0,178,1253,4022,473,223,527,367,41,0.11760318249627051,0.055445052212829436,0.13102933863749378,0.008204873197414222,0.02013923421183491,DATASET_02_2013
Rajasthan,UDAIPUR,2013,72,87,11,167,0,298,3,83,267,843,444,66,12,1031,25,1381,10,336,0,598,0,428,2489,8212,1111,1057,1640,1043,91,0.13528981977593765,0.12871407696054554,0.19970774476376035,0.020336093521675598,0.03628835849975645,DATASET_02_2013
Sikkim,EAST,2013,9,5,0,22,0,9,0,5,53,80,9,4,6,23,4,45,0,16,0,3,0,24,132,440,41,66,147,29,8,0.09318181818181819,0.15,0.3340909090909091,0.05,0.020454545454545454,DATASET_02_2013
Sikkim,NORTH,2013,0,0,0,1,0,0,0,0,2,5,2,1,0,0,0,7,0,0,0,0,0,9,10,35,1,1,9,0,1,0.02857142857142857,0.02857142857142857,0.2571428571428571,0.02857142857142857,0.0,DATASET_02_2013
Sikkim,SOUTH,2013,4,6,0,15,0,5,0,1,20,32,4,17,0,2,9,47,0,8,0,1,0,12,69,248,24,39,57,2,26,0.0967741935483871,0.15725806451612903,0.22983870967741934,0.06048387096774194,0.020161290322580645,DATASET_02_2013
Sikkim,WEST,2013,2,1,0,5,0,2,0,0,10,5,2,10,0,0,6,23,0,5,0,1,0,11,46,128,11,15,17,0,16,0.0859375,0.1171875,0.1328125,0.0390625,0.015625,DATASET_02_2013
Tamil Nadu,ARIYALUR,2013,18,41,1,10,0,19,2,15,42,97,28,42,0,7,4,295,3,23,0,8,0,144,1218,1991,44,129,184,7,46,0.022099447513812154,0.06479156202913108,0.09241587142139629,0.005022601707684581,0.009542943244600702,DATASET_02_2013
Tamil Nadu,CHENNAI,2013,201,202,1,83,0,60,5,81,467,1664,292,97,13,492,22,1213,12,55,155,221,0,1240,11315,17747,526,688,2509,505,119,0.029638812193610187,0.03876711556882854,0.1413760072124866,0.004676846791006931,0.003380853101932721,DATASET_02_2013
Tamil Nadu,CHENNAI RLY.,2013,0,6,0,0,0,0,1,18,2,268,2,16,0,5,0,27,0,5,0,1,0,2,247,598,6,30,291,5,16,0.010033444816053512,0.05016722408026756,0.4866220735785953,0.0,0.0,DATASET_02_2013
Tamil Nadu,COIMBATORE RURAL,2013,50,46,0,11,0,30,2,89,160,379,108,84,6,97,9,510,1,41,7,49,0,680,2800,5053,109,269,738,103,93,0.021571343756184445,0.05323570156342767,0.14605185038590937,0.0021769245992479713,0.005937067088858104,DATASET_02_2013
Tamil Nadu,COIMBATORE URBAN,2013,26,53,0,17,0,9,3,114,122,407,127,12,14,165,16,230,1,15,4,48,0,291,16367,17945,85,237,773,179,28,0.004736695458344943,0.013207021454444134,0.04307606575647813,0.0009473390916689885,0.0005015324602953469,DATASET_02_2013
Tamil Nadu,CUDDALORE,2013,58,117,1,36,0,60,2,42,149,513,202,209,1,55,29,1028,6,8,0,66,0,476,5898,8758,116,324,908,56,238,0.013245033112582781,0.03699474765928294,0.10367663850194109,0.004110527517698105,0.006850879196163508,DATASET_02_2013
Tamil Nadu,DHARMAPURI,2013,44,82,10,23,0,157,0,35,124,231,116,102,5,83,33,1308,2,48,1,65,0,338,1719,4416,139,399,506,88,135,0.03147644927536232,0.09035326086956522,0.11458333333333333,0.005208333333333333,0.035552536231884056,DATASET_02_2013
Tamil Nadu,DINDIGUL,2013,64,89,0,13,0,95,2,43,105,198,75,74,24,164,4,543,1,46,0,95,0,567,3712,5845,155,352,423,188,78,0.026518391787852865,0.0602224123182207,0.07236954662104363,0.0022241231822070144,0.016253207869974338,DATASET_02_2013
Tamil Nadu,ERODE,2013,52,29,1,14,0,32,2,56,146,267,123,20,8,107,12,386,0,25,0,21,0,511,2651,4342,60,211,594,115,32,0.013818516812528788,0.04859511745739291,0.136803316444035,0.0032243205895900505,0.007369875633348687,DATASET_02_2013
Tamil Nadu,KANCHIPURAM,2013,77,103,0,24,0,9,4,28,230,603,207,162,4,75,19,572,3,15,0,18,0,845,5178,7977,60,260,1072,79,181,0.00752162467092892,0.032593706907358654,0.13438636078726338,0.003008649868371568,0.0011282437006393381,DATASET_02_2013
Tamil Nadu,KANYAKUMARI,2013,40,115,3,12,0,35,0,106,159,249,74,0,0,157,27,567,1,5,0,118,0,290,2308,4203,136,316,588,157,27,0.03235783963835356,0.07518439210088032,0.13990007137758745,0.0028551034975017845,0.008327385201046872,DATASET_02_2013
Tamil Nadu,KARUR,2013,21,16,0,7,0,17,1,21,43,126,49,19,2,19,3,143,0,9,1,11,0,314,1240,2013,28,92,240,21,22,0.013909587680079483,0.04570293094883259,0.11922503725782414,0.003477396920019871,0.008445106805762544,DATASET_02_2013
Tamil Nadu,KRISHNAGIRI,2013,66,61,0,8,0,70,2,56,125,190,74,169,0,65,19,731,12,48,2,47,0,449,2981,5101,117,311,447,65,188,0.022936679082532836,0.060968437561262495,0.08762987649480494,0.0015683199372672025,0.013722799451088022,DATASET_02_2013
Tamil Nadu,MADURAI RURAL,2013,81,212,1,33,0,111,5,181,313,687,176,187,25,631,32,767,4,73,17,263,0,529,3692,7855,390,697,1362,656,219,0.04964990451941439,0.08873329089751751,0.17339274347549333,0.004201145767027371,0.014131126670910248,DATASET_02_2013
Tamil Nadu,MADURAI URBAN,2013,39,49,2,16,0,32,4,102,57,425,220,36,5,263,11,198,3,23,2,91,0,144,1504,3031,135,267,808,268,47,0.044539755856153086,0.08808973935994721,0.26657868690201253,0.005278785879247773,0.010557571758495546,DATASET_02_2013
Tamil Nadu,NAGAPATTINAM,2013,51,70,0,9,0,24,2,31,79,270,75,26,0,8,12,518,3,30,23,9,0,231,2523,3919,74,217,457,8,38,0.018882367951007912,0.05537126818065833,0.1166113804541975,0.0022965042102577188,0.0061240112273539165,DATASET_02_2013
Tamil Nadu,NAMAKKAL,2013,42,37,0,23,0,44,1,50,107,156,55,59,5,68,8,487,0,57,11,15,0,438,2503,4113,106,254,369,73,67,0.025771942620957937,0.06175540967663506,0.08971553610503283,0.0055920252856795525,0.010697787503039144,DATASET_02_2013
Tamil Nadu,NILGIRIS,2013,11,13,0,15,0,10,1,6,53,45,10,16,11,8,4,203,0,18,1,1,0,46,739,1203,35,74,115,19,20,0.029093931837073983,0.06151288445552785,0.09559434746467166,0.012468827930174564,0.00831255195344971,DATASET_02_2013
Tamil Nadu,PERAMBALUR,2013,14,12,0,8,0,4,0,11,40,72,27,25,0,19,1,149,0,13,1,5,0,147,779,1300,27,62,150,19,26,0.02076923076923077,0.047692307692307694,0.11538461538461539,0.006153846153846154,0.003076923076923077,DATASET_02_2013
Tamil Nadu,PUDUKOTTAI,2013,43,38,0,10,0,54,4,20,44,110,36,53,36,44,20,274,3,29,0,39,0,324,2233,3379,81,198,214,80,73,0.023971589227582125,0.05859721811186742,0.06333234684817994,0.002959455460195324,0.01598105948505475,DATASET_02_2013
Tamil Nadu,RAMNATHAPURAM,2013,50,91,0,9,0,25,1,66,115,127,25,72,15,63,19,452,2,24,2,20,0,264,2162,3583,57,266,334,78,91,0.01590845660061401,0.07423946413619871,0.09321797376500139,0.0025118615685180016,0.006977393245883338,DATASET_02_2013
Tamil Nadu,SALEM RURAL,2013,54,52,1,26,0,69,5,44,104,157,47,132,0,58,35,1444,5,62,0,47,0,588,2944,5832,140,313,357,58,167,0.02400548696844993,0.05366941015089163,0.061213991769547324,0.004458161865569273,0.011831275720164609,DATASET_02_2013
Tamil Nadu,SALEM URBAN,2013,28,35,0,16,0,22,1,41,67,122,66,26,4,40,0,329,1,10,9,49,0,138,1914,2852,85,153,297,44,26,0.029803646563814866,0.05364656381486676,0.1041374474053296,0.005610098176718092,0.007713884992987377,DATASET_02_2013
Tamil Nadu,SIVAGANGAI,2013,47,96,4,16,0,34,4,86,126,220,55,55,2,72,10,349,4,35,0,87,0,255,2239,3742,142,322,491,74,65,0.03794762159273116,0.08605024051309461,0.13121325494388028,0.00427578834847675,0.009086050240513094,DATASET_02_2013
Tamil Nadu,THANJAVUR,2013,58,122,0,31,0,61,0,145,165,423,215,147,3,88,35,820,0,68,4,46,0,457,3820,6510,149,485,948,91,182,0.022887864823348696,0.07450076804915515,0.1456221198156682,0.004761904761904762,0.009370199692780337,DATASET_02_2013
Tamil Nadu,THENI,2013,39,78,0,25,0,38,1,38,110,253,60,61,0,133,16,657,5,41,0,62,0,223,2531,4311,133,260,462,133,77,0.03085131060078868,0.06031083275342148,0.10716771050800278,0.005799118533982834,0.008814660171653908,DATASET_02_2013
Tamil Nadu,THIRUNELVELI RURAL,2013,106,304,0,74,0,122,2,88,220,265,51,5,10,694,57,973,6,82,0,486,0,447,6407,10365,648,778,626,704,62,0.06251808972503618,0.07506029908345394,0.06039556198745779,0.00713941148094549,0.011770381090207428,DATASET_02_2013
Tamil Nadu,THIRUNELVELI URBAN,2013,24,87,0,12,0,14,1,69,90,154,52,0,0,32,12,169,0,4,0,18,0,88,750,1525,34,211,366,32,12,0.022295081967213116,0.13836065573770492,0.24,0.007868852459016393,0.009180327868852459,DATASET_02_2013
Tamil Nadu,THIRUVALLUR,2013,31,38,1,21,0,23,3,18,151,228,71,172,1,98,12,392,9,11,0,19,0,325,2449,4003,60,146,471,99,184,0.014988758431176618,0.0364726455158631,0.11766175368473644,0.005246065450911816,0.005745690731951037,DATASET_02_2013
Tamil Nadu,THIRUVANNAMALAI,2013,46,50,1,50,0,56,2,15,121,250,66,81,10,71,22,613,2,31,2,34,0,445,2707,4614,119,251,454,81,103,0.025791070654529694,0.054399653229302125,0.09839618552232336,0.010836584308625921,0.012136974425661032,DATASET_02_2013
Tamil Nadu,THIRUVARUR,2013,34,66,0,15,0,23,2,34,90,190,39,19,0,12,23,428,1,5,0,15,0,184,2818,3963,36,179,355,12,42,0.009084027252081756,0.04516780217007318,0.08957860206913953,0.003785011355034065,0.0058036840777189,DATASET_02_2013
Tamil Nadu,THOOTHUGUDI,2013,85,194,1,52,0,30,5,82,214,284,92,0,16,144,34,644,2,35,1,64,0,369,3260,5519,154,484,677,160,34,0.027903605725674942,0.08769704656640696,0.12266714984598659,0.00942199673853959,0.005435767349157456,DATASET_02_2013
Tamil Nadu,TIRUPPUR,2013,75,43,0,20,0,53,2,144,243,462,188,61,10,109,11,581,8,40,7,91,0,692,3240,5895,166,377,1039,119,72,0.028159457167090753,0.06395250212044105,0.17625106022052586,0.0033927056827820186,0.00899067005937235,DATASET_02_2013
Tamil Nadu,TRICHY RLY.,2013,0,0,0,0,0,0,0,25,5,91,0,0,1,2,0,15,0,3,0,0,0,11,69,223,3,28,121,3,0,0.013452914798206279,0.12556053811659193,0.5426008968609866,0.0,0.0,DATASET_02_2013
Tamil Nadu,TRICHY RURAL,2013,52,34,0,23,0,35,5,34,64,146,50,44,0,29,5,332,3,40,0,49,0,509,2721,4131,115,223,299,29,49,0.02783829581215202,0.053982086661825225,0.07237956911159525,0.005567659162430404,0.008472524812394093,DATASET_02_2013
Tamil Nadu,TRICHY URBAN,2013,21,27,0,10,0,8,1,44,44,233,43,2,0,90,2,162,0,18,6,25,0,127,1958,2783,59,129,365,90,4,0.021200143729788,0.04635285662953647,0.13115343154868847,0.0035932446999640674,0.002874595759971254,DATASET_02_2013
Tamil Nadu,VELLORE,2013,66,91,3,51,0,97,1,36,297,663,311,70,0,126,8,918,8,33,57,40,0,720,6485,9802,189,378,1308,126,78,0.01928177922872883,0.03856355845745766,0.13344215466231382,0.005203019791879209,0.009895939604162416,DATASET_02_2013
Tamil Nadu,VILLUPURAM,2013,71,140,2,67,0,166,2,29,194,481,283,284,3,105,46,1084,4,127,0,80,0,801,5110,8801,278,604,989,108,330,0.03158731962277014,0.06862856493580274,0.11237359390978298,0.007612771275991364,0.01886149301215771,DATASET_02_2013
Tamil Nadu,VIRUDHUNAGAR,2013,51,68,0,33,0,31,2,43,138,244,58,62,4,149,13,473,3,16,0,48,0,295,2659,4336,100,244,485,153,75,0.023062730627306273,0.05627306273062731,0.11185424354243542,0.00761070110701107,0.007149446494464945,DATASET_02_2013
Tripura,DHALAI,2013,18,3,1,17,0,14,1,3,19,29,7,7,9,19,5,78,1,38,0,51,0,0,80,394,107,95,59,28,12,0.2715736040609137,0.24111675126903553,0.14974619289340102,0.04314720812182741,0.03553299492385787,DATASET_02_2013
Tripura,GOMATI,2013,22,7,0,31,0,30,1,7,35,95,41,18,2,20,17,299,6,45,2,164,0,0,246,1049,248,143,179,22,35,0.23641563393708293,0.1363203050524309,0.17063870352716873,0.029551954242135366,0.028598665395614873,DATASET_02_2013
Tripura,GRP,2013,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,5,0,0,0,0,0,1,2,14,0,1,6,0,0,0.0,0.07142857142857142,0.42857142857142855,0.0,0.0,DATASET_02_2013
Tripura,KHOWAI,2013,12,0,0,23,0,3,1,4,21,34,12,11,4,8,8,92,4,43,1,42,0,0,114,425,113,86,72,12,19,0.26588235294117646,0.2023529411764706,0.16941176470588235,0.05411764705882353,0.007058823529411765,DATASET_02_2013
Tripura,NORTH,2013,12,10,0,20,0,11,1,10,23,42,9,7,9,31,2,121,4,51,0,113,0,0,122,592,188,115,85,40,9,0.31756756756756754,0.19425675675675674,0.14358108108108109,0.033783783783783786,0.018581081081081082,DATASET_02_2013
Tripura,SIPAHIJALA,2013,13,4,0,27,0,19,2,6,44,78,0,27,3,16,9,262,1,73,0,118,0,0,240,943,219,144,130,19,36,0.23223753976670203,0.15270413573700956,0.1378579003181336,0.02863202545068929,0.02014846235418876,DATASET_02_2013
Tripura,SOUTH,2013,21,17,0,32,0,15,0,4,20,38,0,19,9,19,5,185,5,38,0,93,0,0,199,725,168,127,62,28,24,0.2317241379310345,0.17517241379310344,0.08551724137931034,0.044137931034482755,0.020689655172413793,DATASET_02_2013
Tripura,UNAKOTI,2013,9,7,0,37,0,18,1,2,9,37,8,2,4,19,7,125,5,18,1,51,0,0,76,433,112,92,57,23,9,0.2586605080831409,0.21247113163972287,0.13163972286374134,0.08545034642032333,0.04157043879907621,DATASET_02_2013
Tripura,WEST,2013,35,11,0,46,0,34,2,7,52,175,59,32,11,70,30,318,3,101,3,195,0,9,499,1635,348,236,295,81,62,0.21284403669724772,0.14434250764525994,0.18042813455657492,0.028134556574923548,0.020795107033639144,DATASET_02_2013
Uttar Pradesh,AGRA,2013,133,200,29,78,0,424,11,204,342,3015,2365,435,176,427,5,299,98,239,0,399,0,442,2326,9298,814,1318,5937,603,440,0.08754570875457088,0.14175091417509142,0.6385244138524414,0.008388900838890084,0.045601204560120456,DATASET_02_2013
Uttar Pradesh,ALIGARH,2013,185,261,22,99,0,399,22,195,315,1969,1372,386,140,483,9,278,73,300,0,455,0,361,2173,8129,927,1483,3873,623,395,0.11403616681018576,0.182433263624062,0.476442366834789,0.012178619756427604,0.04908352810923853,DATASET_02_2013
Uttar Pradesh,ALLAHABAD,2013,123,95,44,102,0,306,5,58,356,1625,1121,117,117,446,5,409,66,215,0,322,0,449,3483,8357,705,948,3165,563,122,0.08436041641737466,0.11343783654421444,0.37872442263970324,0.012205336843364844,0.03661601053009453,DATASET_02_2013
Uttar Pradesh,AMBEDKAR NAGAR,2013,32,27,7,15,0,60,1,10,23,90,34,39,22,49,0,116,17,16,0,4,0,79,732,1339,52,168,158,71,39,0.038834951456310676,0.12546676624346528,0.1179985063480209,0.011202389843166542,0.04480955937266617,DATASET_02_2013
Uttar Pradesh,AMETHI,2013,31,61,12,38,0,116,5,35,61,142,65,50,19,27,14,211,16,83,0,35,0,137,572,1666,172,381,308,46,64,0.10324129651860744,0.22869147659063627,0.18487394957983194,0.022809123649459785,0.06962785114045618,DATASET_02_2013
Uttar Pradesh,AMROHA,2013,65,80,9,23,0,113,3,38,55,279,112,34,35,117,0,117,16,57,0,171,0,190,995,2401,267,388,487,152,34,0.1112036651395252,0.1615993336109954,0.20283215326947104,0.009579341940857976,0.0470637234485631,DATASET_02_2013
Uttar Pradesh,AURAIYA,2013,27,28,14,16,0,78,3,12,25,180,110,12,23,38,0,49,28,38,0,68,0,162,515,1316,150,216,330,61,12,0.11398176291793313,0.1641337386018237,0.2507598784194529,0.0121580547112462,0.05927051671732523,DATASET_02_2013
Uttar Pradesh,AZAMGARH,2013,68,90,23,39,0,154,3,60,86,272,143,190,52,154,1,333,36,20,0,155,0,240,643,2621,250,457,564,206,191,0.09538344143456697,0.17436093094238841,0.21518504387638307,0.014879816863792446,0.05875619992369325,DATASET_02_2013
Uttar Pradesh,BADAUN,2013,112,143,24,54,0,139,2,53,50,245,118,5,28,98,0,398,58,102,0,58,0,170,866,2607,272,629,468,126,5,0.10433448408131953,0.2412734944380514,0.17951668584579977,0.020713463751438434,0.05331799002685079,DATASET_02_2013
Uttar Pradesh,BAGHPAT,2013,79,112,11,25,0,98,3,83,53,296,148,51,34,85,0,87,12,56,0,106,0,84,554,1831,199,467,583,119,51,0.10868377935554342,0.2550518842162753,0.318405243036592,0.013653741125068269,0.05352266521026761,DATASET_02_2013
Uttar Pradesh,BAHRAICH,2013,47,55,24,35,0,151,1,18,61,271,112,68,41,196,5,179,42,44,0,1,0,154,995,2389,122,375,463,237,73,0.05106739221431561,0.15696944328170784,0.1938049393051486,0.014650481372959398,0.06320636249476769,DATASET_02_2013
Uttar Pradesh,BALLIA,2013,35,38,13,18,0,143,1,14,109,263,152,104,22,84,1,178,24,107,0,4,0,140,490,1790,153,369,539,106,105,0.08547486033519552,0.20614525139664805,0.3011173184357542,0.01005586592178771,0.07988826815642458,DATASET_02_2013
Uttar Pradesh,BALRAMPUR,2013,21,23,7,23,0,71,0,6,37,48,11,18,14,52,0,58,7,24,0,8,0,27,203,649,62,175,102,66,18,0.09553158705701079,0.2696456086286595,0.15716486902927582,0.03543913713405239,0.10939907550077041,DATASET_02_2013
