MURDER,ATTEMPT_MURDER,CULPABLE_HOMICIDE,RAPE,CUSTODIAL_RAPE,KIDNAPPING_ABDUCTION,DACOITY,ROBBERY,BURGLARY,THEFT,AUTO_THEFT,RIOTS,CRIMINAL_BREACH_TRUST,CHEATING,ARSON,DOWRY_DEATHS,ASSAULT_WOMEN,INSULT_WOMEN,CRUELTY_WOMEN,IMPORTATION_GIRLS,DEATH_BY_NEGLIGENCE,OTHER_IPC,TOTAL_IPC,WOMEN_CRIME_CORE_TOTAL,VIOLENT_CRIME,PROPERTY_CRIME,ECONOMIC_OFFENCES,PUBLIC_ORDER_CRIME,WOMEN_CRIME_SHARE,YEAR,NEXT_YEAR_WOMEN_CRIME_SHARE,TARGET_YEAR,STATE_UT,DISTRICT,REPORTING_UNIT_KEY,TEST_ROW_ID,PREDICTED_WOMEN_CRIME_SHARE,PREDICTED_WOMEN_CRIME_SHARE_CLIPPED,ABSOLUTE_ERROR,STATE_KEY,DISTRICT_KEY,GIS_EXACT_MATCH,GIS_MATCH_TYPE,GIS_MAPPED_STATE_KEY,GIS_MAPPED_DISTRICT_KEY,GIS_MAPPED,PREDICTED_RISK_BAND
114,162,34,84,0,329,3,80,141,773,417,163,128,442,1,58,198,0,257,0,348,3313,6860,597,1004,1414,570,164,0.0870262390670554,2013,0.0821065412050387,2014,Uttar Pradesh,BAREILLY,UTTAR PRADESH||BAREILLY,1890,0.1016867031512605,0.1016867031512605,0.0195801619462217,UTTAR PRADESH,BAREILLY,True,EXACT,UTTAR PRADESH,BAREILLY,True,HIGH
27,11,4,24,0,82,2,16,36,134,64,26,27,41,0,11,53,0,44,0,98,329,1162,132,219,252,68,26,0.1135972461273666,2013,0.1289893617021276,2014,Uttar Pradesh,BASTI,UTTAR PRADESH||BASTI,1893,0.11589280189842,0.11589280189842,0.0130965598037076,UTTAR PRADESH,BASTI,True,EXACT,UTTAR PRADESH,BASTI,True,HIGH
83,74,24,71,0,168,5,56,86,405,149,73,66,253,0,31,178,1,6,0,239,1804,3639,287,659,701,319,73,0.0788678208298983,2013,0.0808633093525179,2014,Uttar Pradesh,BIJNOR,UTTAR PRADESH||BIJNOR,1897,0.0981756895902579,0.0981756895902579,0.01731238023774,UTTAR PRADESH,BIJNOR,True,EXACT,UTTAR PRADESH,BIJNOR,True,HIGH
185,199,19,97,0,335,12,117,109,828,476,138,71,222,4,52,197,2,162,0,333,1615,4712,510,1161,1542,293,142,0.1082342954159592,2013,0.0789528795811518,2014,Uttar Pradesh,BULANDSHAHAR,UTTAR PRADESH||BULANDSHAHAR,1900,0.1151226774314098,0.1151226774314098,0.036169797850258,UTTAR PRADESH,BULANDSHAHAR,False,UNMATCHED,,,False,HIGH
31,26,8,20,0,53,1,14,31,102,45,31,34,71,5,16,68,1,0,0,97,306,1083,105,221,193,105,36,0.0969529085872576,2013,0.1837481698389458,2014,Uttar Pradesh,CHANDOLI,UTTAR PRADESH||CHANDOLI,1903,0.1102170524543681,0.1102170524543681,0.0735311173845776,UTTAR PRADESH,CHANDOLI,False,UNMATCHED,,,False,HIGH
50,25,23,44,0,180,2,29,100,214,117,85,23,101,5,37,87,0,27,0,147,484,1882,195,440,462,124,90,0.1036131774707757,2013,0.0851063829787234,2014,Uttar Pradesh,DEORIA,UTTAR PRADESH||DEORIA,1909,0.1144894762361248,0.1144894762361248,0.0293830932574014,UTTAR PRADESH,DEORIA,True,EXACT,UTTAR PRADESH,DEORIA,True,HIGH
59,128,23,34,0,120,3,44,47,345,185,104,40,83,9,32,122,1,99,0,199,735,2506,288,533,624,123,113,0.1149241819632881,2013,0.119295724038807,2014,Uttar Pradesh,ETAH,UTTAR PRADESH||ETAH,1912,0.1162674840726312,0.1162674840726312,0.0030282399661757,UTTAR PRADESH,ETAH,True,EXACT,UTTAR PRADESH,ETAH,True,HIGH
62,69,12,23,0,88,2,39,55,345,273,10,42,96,6,30,30,0,62,0,198,916,2242,145,325,714,138,16,0.0646743978590544,2013,0.0900404263138552,2014,Uttar Pradesh,ETAWAH,UTTAR PRADESH||ETAWAH,1915,0.0634044915441209,0.0634044915441209,0.0266359347697342,UTTAR PRADESH,ETAWAH,True,EXACT,UTTAR PRADESH,ETAWAH,True,MEDIUM
37,32,13,35,0,138,1,28,83,264,132,40,53,105,0,11,79,1,7,0,189,839,2150,133,363,508,158,40,0.061860465116279,2013,0.0614179719703215,2014,Uttar Pradesh,FAIZABAD,UTTAR PRADESH||FAIZABAD,1918,0.0776941681850986,0.0776941681850986,0.0162761962147771,UTTAR PRADESH,FAIZABAD,False,UNMATCHED,,,False,MEDIUM
56,66,19,25,0,105,1,13,59,239,163,25,23,49,0,34,30,0,38,0,125,719,1754,127,315,475,72,25,0.0724059293044469,2013,0.100883310088331,2014,Uttar Pradesh,FATEHGARH,UTTAR PRADESH||FATEHGARH,1921,0.0854207487920974,0.0854207487920974,0.0154625612962335,UTTAR PRADESH,FATEHGARH,False,UNMATCHED,,,False,HIGH
61,38,31,42,0,123,3,13,49,154,81,45,39,103,5,39,87,0,80,0,268,778,2234,248,398,300,142,50,0.1110116383169203,2013,0.1152794060179757,2014,Uttar Pradesh,FATEHPUR,UTTAR PRADESH||FATEHPUR,1924,0.1174134160124198,0.1174134160124198,0.0021340099944441,UTTAR PRADESH,FATEHPUR,True,EXACT,UTTAR PRADESH,FATEHPUR,True,HIGH
106,143,12,39,0,233,7,90,88,699,475,176,98,207,1,66,112,0,165,0,283,1185,4026,382,742,1359,305,177,0.094883258817685,2013,0.0930838465182378,2014,Uttar Pradesh,FIROZABAD,UTTAR PRADESH||FIROZABAD,1927,0.1115277751221215,0.1115277751221215,0.0184439286038837,UTTAR PRADESH,FIROZABAD,True,EXACT,UTTAR PRADESH,FIROZABAD,True,HIGH
96,107,17,39,0,204,5,205,228,3313,2211,199,108,264,0,31,136,6,164,0,354,2704,8199,376,809,5962,372,199,0.0458592511281863,2013,0.053397488557681,2014,Uttar Pradesh,GAUTAMBUDH NAGAR,UTTAR PRADESH||GAUTAMBUDH NAGAR,1930,0.0645854371808896,0.0645854371808896,0.0111879486232086,UTTAR PRADESH,GAUTAMBUDH NAGAR,False,UNMATCHED,,,False,MEDIUM
137,119,46,84,0,346,11,122,222,3073,2326,73,102,386,0,44,233,0,491,0,384,3163,9150,852,1098,5754,488,73,0.0931147540983606,2013,0.1008128469468675,2014,Uttar Pradesh,GHAZIABAD,UTTAR PRADESH||GHAZIABAD,1933,0.1083435604739493,0.1083435604739493,0.0075307135270818,UTTAR PRADESH,GHAZIABAD,True,EXACT,UTTAR PRADESH,GHAZIABAD,True,HIGH
50,58,17,22,0,108,6,31,52,180,98,76,21,88,16,27,59,1,76,0,119,389,1626,185,351,367,109,92,0.1137761377613776,2013,0.0982005141388174,2014,Uttar Pradesh,GHAZIPUR,UTTAR PRADESH||GHAZIPUR,1936,0.1167623092497807,0.1167623092497807,0.0185617951109633,UTTAR PRADESH,GHAZIPUR,True,EXACT,UTTAR PRADESH,GHAZIPUR,True,HIGH
27,33,22,24,0,166,2,27,85,207,91,59,56,210,0,32,62,0,4,0,120,920,2342,122,363,412,266,59,0.0520922288642186,2013,0.06580900544285,2014,Uttar Pradesh,GONDA,UTTAR PRADESH||GONDA,1939,0.0747753377640181,0.0747753377640181,0.0089663323211681,UTTAR PRADESH,GONDA,True,EXACT,UTTAR PRADESH,GONDA,True,MEDIUM
124,122,35,87,0,337,14,77,194,908,637,184,95,331,2,39,111,0,95,0,297,985,4444,332,907,1830,426,186,0.0747074707470747,2013,0.1113070310778047,2014,Uttar Pradesh,GORAKHPUR,UTTAR PRADESH||GORAKHPUR,1942,0.0992306619994509,0.0992306619994509,0.0120763690783537,UTTAR PRADESH,GORAKHPUR,True,EXACT,UTTAR PRADESH,GORAKHPUR,True,HIGH
33,35,13,50,0,80,3,21,31,84,27,54,20,33,2,15,117,5,0,0,75,315,1040,187,352,166,53,56,0.1798076923076923,2013,0.1987767584097859,2014,Uttar Pradesh,HAMIRPUR,UTTAR PRADESH||HAMIRPUR,1947,0.17596067834196,0.17596067834196,0.0228160800678258,UTTAR PRADESH,HAMIRPUR,True,EXACT,UTTAR PRADESH,HAMIRPUR,True,HIGH
53,81,11,35,0,100,2,41,15,417,256,45,24,111,2,21,75,0,52,0,158,570,1839,183,398,731,135,47,0.099510603588907,2013,0.1053775122216186,2014,Uttar Pradesh,HAPUR,UTTAR PRADESH||HAPUR,1948,0.1097387370228177,0.1097387370228177,0.0043612248011991,UTTAR PRADESH,HAPUR,True,EXACT,UTTAR PRADESH,HAPUR,True,HIGH
65,50,33,28,0,145,1,18,61,249,118,32,34,68,3,24,131,0,122,0,309,1272,2890,305,471,447,102,35,0.1055363321799307,2013,0.1046628648104662,2014,Uttar Pradesh,HARDOI,UTTAR PRADESH||HARDOI,1951,0.1048758267670295,0.1048758267670295,0.0002129619565633,UTTAR PRADESH,HARDOI,True,EXACT,UTTAR PRADESH,HARDOI,True,HIGH
61,65,13,37,0,104,5,41,39,405,233,74,38,84,6,21,73,0,76,0,159,661,2094,207,399,723,122,80,0.0988538681948424,2013,0.1355263157894737,2014,Uttar Pradesh,HATHRAS,UTTAR PRADESH||HATHRAS,1954,0.1077551536754783,0.1077551536754783,0.0277711621139953,UTTAR PRADESH,HATHRAS,True,EXACT,UTTAR PRADESH,HATHRAS,True,HIGH
31,19,8,7,0,63,0,13,32,127,75,8,23,50,1,22,52,0,33,0,125,221,978,114,193,247,73,9,0.1165644171779141,2013,0.1483644859813084,2014,Uttar Pradesh,JALAUN,UTTAR PRADESH||JALAUN,1957,0.1090386443160171,0.1090386443160171,0.0393258416652912,UTTAR PRADESH,JALAUN,True,EXACT,UTTAR PRADESH,JALAUN,True,HIGH
50,52,21,53,0,132,1,51,90,285,154,77,24,95,1,60,75,0,77,0,201,591,2218,265,435,581,119,78,0.1194770063119927,2013,0.0884353741496598,2014,Uttar Pradesh,JAUNPUR,UTTAR PRADESH||JAUNPUR,1960,0.1277114442208586,0.1277114442208586,0.0392760700711988,UTTAR PRADESH,JAUNPUR,True,EXACT,UTTAR PRADESH,JAUNPUR,True,HIGH
49,35,20,40,0,85,3,22,64,290,200,79,20,79,7,24,72,1,65,0,200,565,1923,202,326,579,99,86,0.1050442017680707,2013,0.1335012594458438,2014,Uttar Pradesh,JHANSI,UTTAR PRADESH||JHANSI,1963,0.1138501883161795,0.1138501883161795,0.0196510711296642,UTTAR PRADESH,JHANSI,True,EXACT,UTTAR PRADESH,JHANSI,True,HIGH
33,27,15,16,0,86,0,6,32,147,67,15,16,46,6,26,40,0,59,0,160,777,1508,141,223,252,62,21,0.0935013262599469,2013,0.1141226818830242,2014,Uttar Pradesh,KANNAUJ,UTTAR PRADESH||KANNAUJ,1967,0.0849359921422008,0.0849359921422008,0.0291866897408233,UTTAR PRADESH,KANNAUJ,True,EXACT,UTTAR PRADESH,KANNAUJ,True,MEDIUM
49,20,10,29,0,78,1,13,19,107,55,34,38,64,0,32,45,0,67,0,264,908,2031,173,245,195,102,34,0.0851797144263909,2013,0.1392704879204168,2014,Uttar Pradesh,KANPUR DEHAT,UTTAR PRADESH||KANPUR DEHAT,1968,0.1057182546244932,0.1057182546244932,0.0335522332959235,UTTAR PRADESH,KANPUR DEHAT,True,EXACT,UTTAR PRADESH,KANPUR DEHAT,True,HIGH
121,97,22,41,0,261,0,72,171,1195,922,102,155,393,7,56,110,0,239,0,498,3278,7060,446,724,2360,548,109,0.0631728045325779,2013,0.1165374377965513,2014,Uttar Pradesh,KANPUR NAGAR,UTTAR PRADESH||KANPUR NAGAR,1971,0.0788837488683229,0.0788837488683229,0.0376536889282283,UTTAR PRADESH,KANPUR NAGAR,True,EXACT,UTTAR PRADESH,KANPUR NAGAR,True,MEDIUM
47,52,14,17,0,101,0,8,46,163,91,45,22,49,7,24,43,0,27,0,91,405,1339,111,282,308,71,52,0.0828976848394324,2013,0.1030844155844155,2014,Uttar Pradesh,KASGANJ,UTTAR PRADESH||KASGANJ,1973,0.0883031608437876,0.0883031608437876,0.0147812547406278,UTTAR PRADESH,KASGANJ,True,EXACT,UTTAR PRADESH,KASGANJ,True,HIGH
29,22,18,27,0,69,0,12,59,92,36,20,25,68,1,22,108,0,67,0,117,750,1600,224,285,199,93,21,0.14,2013,0.1269922879177377,2014,Uttar Pradesh,KAUSHAMBI,UTTAR PRADESH||KAUSHAMBI,1976,0.1281190870751716,0.1281190870751716,0.0011267991574339,UTTAR PRADESH,KAUSHAMBI,True,EXACT,UTTAR PRADESH,KAUSHAMBI,True,HIGH
88,139,27,49,0,204,2,31,67,564,292,63,39,121,0,57,85,0,152,0,282,1149,3587,343,625,956,160,63,0.0956230833565653,2013,0.0987012987012987,2014,Uttar Pradesh,KHIRI,UTTAR PRADESH||KHIRI,1979,0.1081385512644474,0.1081385512644474,0.0094372525631487,UTTAR PRADESH,KHIRI,False,UNMATCHED,,,False,HIGH
50,24,27,33,0,145,1,17,48,168,108,154,33,101,13,29,66,0,48,0,180,536,1988,176,363,342,134,167,0.0885311871227364,2013,0.0887877063175868,2014,Uttar Pradesh,KUSHI NAGAR,UTTAR PRADESH||KUSHI NAGAR,1982,0.1080094568997738,0.1080094568997738,0.019221750582187,UTTAR PRADESH,KUSHI NAGAR,True,EXACT,UTTAR PRADESH,KUSHI NAGAR,True,HIGH
18,9,14,10,0,30,1,10,17,51,21,17,14,24,4,11,50,0,18,0,61,245,696,89,142,100,38,21,0.1278735632183908,2013,0.0977130977130977,2014,Uttar Pradesh,LALITPUR,UTTAR PRADESH||LALITPUR,1985,0.1179079516586598,0.1179079516586598,0.0201948539455621,UTTAR PRADESH,LALITPUR,True,EXACT,UTTAR PRADESH,LALITPUR,True,HIGH
133,116,22,76,0,381,11,69,553,2613,1705,165,538,1077,4,60,360,1,920,0,488,5948,13583,1417,1168,4951,1615,169,0.1043215784436427,2013,0.1055801946117693,2014,Uttar Pradesh,LUCKNOW,UTTAR PRADESH||LUCKNOW,1988,0.1101634643602993,0.1101634643602993,0.00458326974853,UTTAR PRADESH,LUCKNOW,True,EXACT,UTTAR PRADESH,LUCKNOW,True,HIGH
32,17,13,28,0,117,2,12,25,99,43,48,34,76,7,23,40,0,58,0,95,476,1369,149,261,181,110,55,0.1088385682980277,2013,0.1333907056798623,2014,Uttar Pradesh,MAHARAJGANJ,UTTAR PRADESH||MAHARAJGANJ,1991,0.1131304494272329,0.1131304494272329,0.0202602562526293,UTTAR PRADESH,MAHARAJGANJ,True,EXACT,UTTAR PRADESH,MAHARAJGANJ,True,HIGH
29,18,11,30,0,49,3,8,44,81,37,24,12,31,2,16,61,0,26,0,67,325,838,133,209,173,43,26,0.1587112171837708,2013,0.1486486486486486,2014,Uttar Pradesh,MAHOBA,UTTAR PRADESH||MAHOBA,1994,0.1444126580378879,0.1444126580378879,0.0042359906107606,UTTAR PRADESH,MAHOBA,True,EXACT,UTTAR PRADESH,MAHOBA,True,HIGH
71,82,15,20,0,165,3,33,108,404,310,93,37,84,10,38,92,0,94,0,231,648,2432,244,481,858,121,103,0.100328947368421,2013,0.082219522073714,2014,Uttar Pradesh,MAINPURI,UTTAR PRADESH||MAINPURI,1997,0.1062984159472308,0.1062984159472308,0.0240788938735168,UTTAR PRADESH,MAINPURI,True,EXACT,UTTAR PRADESH,MAINPURI,True,HIGH
108,123,22,59,0,174,6,70,127,1028,745,160,57,236,6,32,99,0,196,0,414,1225,4386,386,661,1976,293,166,0.0880072959416324,2013,0.1050428960033479,2014,Uttar Pradesh,MATHURA,UTTAR PRADESH||MATHURA,2000,0.1065645260266892,0.1065645260266892,0.0015216300233412,UTTAR PRADESH,MATHURA,True,EXACT,UTTAR PRADESH,MATHURA,True,HIGH
27,41,14,26,0,102,0,18,72,243,152,94,26,107,3,11,53,1,94,0,112,191,1495,185,281,485,133,97,0.1237458193979933,2013,0.1178861788617886,2014,Uttar Pradesh,MAU,UTTAR PRADESH||MAU,2003,0.131594348415996,0.131594348415996,0.0137081695542074,UTTAR PRADESH,MAU,True,EXACT,UTTAR PRADESH,MAU,True,HIGH
238,264,18,109,0,357,14,328,283,2740,1938,273,80,392,9,42,277,0,209,0,318,2376,8360,637,1605,5303,472,282,0.0761961722488038,2013,0.1070187630298818,2014,Uttar Pradesh,MEERUT,UTTAR PRADESH||MEERUT,2006,0.0928503046214659,0.0928503046214659,0.0141684584084158,UTTAR PRADESH,MEERUT,True,EXACT,UTTAR PRADESH,MEERUT,True,HIGH
23,2,9,5,0,9,0,4,18,42,18,0,32,82,0,19,5,0,30,0,80,341,786,59,57,82,114,0,0.0750636132315521,2013,0.1064102564102564,2014,Uttar Pradesh,MIRZAPUR,UTTAR PRADESH||MIRZAPUR,2009,0.0821516130709285,0.0821516130709285,0.0242586433393278,UTTAR PRADESH,MIRZAPUR,True,EXACT,UTTAR PRADESH,MIRZAPUR,True,MEDIUM
89,78,9,69,0,187,14,52,100,715,411,68,43,230,0,27,156,1,299,0,192,1364,3747,552,654,1292,273,68,0.1473178542834267,2013,0.1783407848981619,2014,Uttar Pradesh,MORADABAD,UTTAR PRADESH||MORADABAD,2012,0.1433235455518386,0.1433235455518386,0.0350172393463232,UTTAR PRADESH,MORADABAD,True,EXACT,UTTAR PRADESH,MORADABAD,True,HIGH
188,163,13,49,0,270,317,134,60,706,404,194,74,205,11,25,125,0,270,0,205,1298,4496,469,1259,1621,279,205,0.104314946619217,2013,0.0936234817813765,2014,Uttar Pradesh,MUZAFFARNAGAR,UTTAR PRADESH||MUZAFFARNAGAR,2015,0.1215262604865061,0.1215262604865061,0.0279027787051296,UTTAR PRADESH,MUZAFFARNAGAR,True,EXACT,UTTAR PRADESH,MUZAFFARNAGAR,True,HIGH
39,22,7,30,0,97,0,12,24,117,69,7,42,147,0,35,67,0,125,0,120,1731,2798,257,274,222,189,7,0.0918513223731236,2013,0.130315500685871,2014,Uttar Pradesh,PILIBHIT,UTTAR PRADESH||PILIBHIT,2019,0.0983434715109312,0.0983434715109312,0.0319720291749397,UTTAR PRADESH,PILIBHIT,True,EXACT,UTTAR PRADESH,PILIBHIT,True,HIGH
63,116,27,66,0,184,4,68,116,332,189,250,47,156,22,30,151,0,39,0,156,1167,3311,286,679,709,203,272,0.0863787375415282,2013,0.1061046511627906,2014,Uttar Pradesh,PRATAPGARH,UTTAR PRADESH||PRATAPGARH,2023,0.1021685521048085,0.1021685521048085,0.003936099057982,UTTAR PRADESH,PRATAPGARH,True,EXACT,UTTAR PRADESH,PRATAPGARH,True,HIGH
58,47,13,43,0,106,1,19,72,195,91,57,41,78,2,23,66,0,72,0,191,849,2085,204,353,378,119,59,0.097841726618705,2013,0.0886507549926936,2014,Uttar Pradesh,RAIBAREILLY,UTTAR PRADESH||RAIBAREILLY,2026,0.1060437685682644,0.1060437685682644,0.0173930135755708,UTTAR PRADESH,RAIBAREILLY,False,UNMATCHED,,,False,HIGH
50,73,11,26,0,100,4,29,42,312,132,42,31,123,0,19,46,0,119,0,123,815,1970,210,339,519,154,42,0.1065989847715736,2013,0.1164102564102564,2014,Uttar Pradesh,RAMPUR,UTTAR PRADESH||RAMPUR,2030,0.1112650394579561,0.1112650394579561,0.0051452169523002,UTTAR PRADESH,RAMPUR,True,EXACT,UTTAR PRADESH,RAMPUR,True,HIGH
95,91,13,34,0,153,9,114,77,557,296,105,43,291,0,34,90,0,198,0,160,1362,3541,356,599,1053,334,105,0.1005365715899463,2013,0.1104206500956023,2014,Uttar Pradesh,SAHARANPUR,UTTAR PRADESH||SAHARANPUR,2033,0.1137271042361278,0.1137271042361278,0.0033064541405255,UTTAR PRADESH,SAHARANPUR,True,EXACT,UTTAR PRADESH,SAHARANPUR,True,HIGH
78,75,16,42,0,131,6,56,65,316,155,68,40,102,0,30,94,0,88,0,84,927,2284,254,498,598,142,68,0.1112084063047285,2013,0.1207474844274077,2014,Uttar Pradesh,SAMBHAL,UTTAR PRADESH||SAMBHAL,2034,0.1175122824041368,0.1175122824041368,0.0032352020232708,UTTAR PRADESH,SAMBHAL,True,EXACT,UTTAR PRADESH,SAMBHAL,True,HIGH
26,12,3,23,0,64,0,16,12,42,25,36,19,42,2,5,17,0,8,0,56,227,744,53,161,95,61,38,0.0712365591397849,2013,0.0811554332874828,2014,Uttar Pradesh,SANT KABIRNAGAR,UTTAR PRADESH||SANT KABIRNAGAR,2037,0.0954650421261591,0.0954650421261591,0.0143096088386763,UTTAR PRADESH,SANT KABIRNAGAR,False,UNMATCHED,,,False,HIGH
89,96,20,36,0,136,2,24,47,230,98,24,55,140,5,43,104,0,142,0,228,1260,2903,325,507,401,195,29,0.1119531519118153,2013,0.1458467482292337,2014,Uttar Pradesh,SHAHJAHANPUR,UTTAR PRADESH||SHAHJAHANPUR,2040,0.1072544954357697,0.1072544954357697,0.038592252793464,UTTAR PRADESH,SHAHJAHANPUR,True,EXACT,UTTAR PRADESH,SHAHJAHANPUR,True,HIGH
63,75,8,34,0,91,7,43,23,266,172,108,14,47,0,11,66,0,52,0,53,441,1410,163,387,511,61,108,0.1156028368794326,2013,0.1164874551971326,2014,Uttar Pradesh,SHAMLI,UTTAR PRADESH||SHAMLI,2041,0.1285118051587959,0.1285118051587959,0.0120243499616632,UTTAR PRADESH,SHAMLI,True,EXACT,UTTAR PRADESH,SHAMLI,True,HIGH
21,17,6,21,0,55,2,8,41,52,12,18,17,68,1,18,53,0,0,0,60,214,835,92,183,115,85,19,0.1101796407185628,2013,0.0561797752808988,2014,Uttar Pradesh,SHRAWASTI,UTTAR PRADESH||SHRAWASTI,2044,0.1251530600260453,0.1251530600260453,0.0689732847451465,UTTAR PRADESH,SHRAWASTI,False,UNMATCHED,,,False,HIGH
19,4,3,17,0,60,5,9,27,87,54,24,9,26,0,8,26,0,33,0,54,342,758,84,143,182,35,24,0.1108179419525065,2013,0.1461836998706339,2014,Uttar Pradesh,SIDHARTHNAGAR,UTTAR PRADESH||SIDHARTHNAGAR,2047,0.1135167368256249,0.1135167368256249,0.0326669630450089,UTTAR PRADESH,SIDHARTHNAGAR,False,UNMATCHED,,,False,HIGH
82,55,18,95,0,267,3,44,131,375,155,50,46,110,19,63,211,0,130,0,228,1863,3934,499,775,708,156,69,0.126842907981698,2013,0.1180219219984705,2014,Uttar Pradesh,SITAPUR,UTTAR PRADESH||SITAPUR,2050,0.1119726662499347,0.1119726662499347,0.0060492557485357,UTTAR PRADESH,SITAPUR,True,EXACT,UTTAR PRADESH,SITAPUR,True,HIGH
29,10,14,32,0,20,0,1,33,82,36,1,22,25,0,13,22,0,12,0,138,208,779,79,128,152,47,1,0.1014120667522464,2013,0.0916334661354581,2014,Uttar Pradesh,SONBHADRA,UTTAR PRADESH||SONBHADRA,2053,0.0983883618376937,0.0983883618376937,0.0067548957022356,UTTAR PRADESH,SONBHADRA,True,EXACT,UTTAR PRADESH,SONBHADRA,True,HIGH
12,16,9,10,0,18,0,7,23,67,32,4,13,30,0,13,15,0,19,0,57,123,512,57,87,129,43,4,0.111328125,2013,0.1655052264808362,2014,Uttar Pradesh,ST.RAVIDASNAGAR,UTTAR PRADESH||STRAVIDASNAGAR,2056,0.1076646161041468,0.1076646161041468,0.0578406103766894,UTTAR PRADESH,ST RAVIDASNAGAR,False,UNMATCHED,,,False,HIGH
39,66,11,29,0,115,7,34,100,294,144,84,31,81,3,15,87,0,111,0,160,779,2284,242,388,579,112,87,0.105954465849387,2013,0.0834365964477488,2014,Uttar Pradesh,SULTANPUR,UTTAR PRADESH||SULTANPUR,2059,0.110397508906965,0.110397508906965,0.0269609124592162,UTTAR PRADESH,SULTANPUR,True,EXACT,UTTAR PRADESH,SULTANPUR,True,HIGH
90,46,14,41,0,189,2,36,68,271,110,31,65,100,1,44,119,0,190,0,293,1197,2825,394,537,487,165,32,0.1394690265486725,2013,0.1614310645724258,2014,Uttar Pradesh,UNNAO,UTTAR PRADESH||UNNAO,2062,0.1318177573732641,0.1318177573732641,0.0296133071991616,UTTAR PRADESH,UNNAO,True,EXACT,UTTAR PRADESH,UNNAO,True,HIGH
59,66,16,57,0,228,4,85,179,930,601,109,228,536,1,36,207,3,347,0,208,1542,5077,650,722,1799,764,110,0.1280283632066181,2013,0.1392307692307692,2014,Uttar Pradesh,VARANASI,UTTAR PRADESH||VARANASI,2065,0.1256981947308106,0.1256981947308106,0.0135325744999585,UTTAR PRADESH,VARANASI,True,EXACT,UTTAR PRADESH,VARANASI,True,HIGH
1,3,0,8,0,32,0,1,9,15,2,2,3,9,0,2,7,3,9,0,7,53,172,29,52,27,12,2,0.1686046511627907,2013,0.1223021582733813,2014,Uttarakhand,ALMORA,UTTARAKHAND||ALMORA,2068,0.1284946525280135,0.1284946525280135,0.0061924942546322,UTTARAKHAND,ALMORA,True,EXACT,UTTARAKHAND,ALMORA,True,HIGH
1,0,2,2,0,16,0,1,12,6,0,1,0,4,2,1,3,1,2,0,5,15,84,9,25,19,4,3,0.1071428571428571,2013,0.1168831168831168,2014,Uttarakhand,BAGESHWAR,UTTARAKHAND||BAGESHWAR,2071,0.084924738703515,0.084924738703515,0.0319583781796017,UTTARAKHAND,BAGESHWAR,True,EXACT,UTTARAKHAND,BAGESHWAR,True,MEDIUM
4,2,2,8,0,35,0,2,6,6,0,3,2,3,0,0,7,0,2,0,3,21,119,17,60,14,5,3,0.1428571428571428,2013,0.1349206349206349,2014,Uttarakhand,CHAMOLI,UTTARAKHAND||CHAMOLI,2074,0.1317830674634466,0.1317830674634466,0.0031375674571883,UTTARAKHAND,CHAMOLI,True,EXACT,UTTARAKHAND,CHAMOLI,True,HIGH
5,1,1,0,0,15,0,1,5,3,1,7,0,1,1,1,5,0,1,0,11,6,97,7,28,10,1,8,0.0721649484536082,2013,0.2083333333333333,2014,Uttarakhand,CHAMPAWAT,UTTARAKHAND||CHAMPAWAT,2077,0.0967860829607134,0.0967860829607134,0.1115472503726198,UTTARAKHAND,CHAMPAWAT,True,EXACT,UTTARAKHAND,CHAMPAWAT,True,HIGH
35,29,12,41,0,279,4,27,59,394,190,89,44,224,6,9,62,27,159,0,133,583,2279,298,489,674,268,95,0.1307591048705572,2013,0.13544536271809,2014,Uttarakhand,DEHRADUN,UTTARAKHAND||DEHRADUN,2080,0.1226607555059915,0.1226607555059915,0.0127846072120984,UTTARAKHAND,DEHRADUN,True,EXACT,UTTARAKHAND,DEHRADUN,True,HIGH
39,62,12,75,0,312,3,52,49,534,210,89,50,127,7,5,76,17,101,0,117,541,2796,274,631,848,177,96,0.0979971387696709,2013,0.0686626746506986,2014,Uttarakhand,HARIDWAR,UTTARAKHAND||HARIDWAR,2083,0.1014945123993642,0.1014945123993642,0.0328318377486656,UTTARAKHAND,HARIDWAR,True,EXACT,UTTARAKHAND,HARIDWAR,True,HIGH
17,9,1,20,0,117,1,10,0,132,60,34,7,37,0,5,33,11,31,0,80,208,842,100,208,203,44,34,0.1187648456057007,2013,0.1004566210045662,2014,Uttarakhand,NAINITAL,UTTARAKHAND||NAINITAL,2086,0.13056781659826,0.13056781659826,0.0301111955936937,UTTARAKHAND,NAINITAL,True,EXACT,UTTARAKHAND,NAINITAL,True,HIGH
6,6,2,3,0,43,0,4,15,49,15,19,7,15,0,2,11,7,6,0,7,56,307,29,75,83,22,19,0.0944625407166123,2013,0.1330935251798561,2014,Uttarakhand,PAURI GARHWAL,UTTARAKHAND||PAURI GARHWAL,2089,0.0924409994561032,0.0924409994561032,0.0406525257237528,UTTARAKHAND,PAURI GARHWAL,True,EXACT,UTTARAKHAND,PAURI GARHWAL,True,HIGH
