STATE/UT,DISTRICT,YEAR,NEXT_YEAR,WOMEN_CRIME_TOTAL,WOMEN_VIOLENCE,RAPE_RATE_PROXY,KIDNAPPING_RATE_PROXY,WOMEN_CRIME_SHARE,VIOLENT_CRIME,SERIOUS_VIOLENT_CRIME,PROPERTY_CRIME,ECONOMIC_OFFENCES,PUBLIC_ORDER_CRIME,VIOLENT_CRIME_SHARE,PROPERTY_CRIME_SHARE,MURDER_SHARE,ROBBERY_SHARE,TOTAL IPC CRIMES,YEAR_NORMALIZED,NEXT_YEAR_WOMEN_CRIME_SHARE
TAMIL NADU,VELLORE,2001,2002,112,96,0.0016368672878368,0.0020146058927222,0.0141022412490556,2871,161,1088,79,490,0.3614958448753462,0.136993200705112,0.0098212037270209,0.0031478217073784,7941,0.0,0.0211011399466407
TAMIL NADU,VILLUPURAM,2001,2002,244,224,0.0051958994523241,0.0074427748911669,0.0342648504423536,1409,169,501,38,557,0.1978654683330993,0.070355287178767,0.0094087909001544,0.0009830080044937,7120,0.0,0.0374604049029059
TAMIL NADU,VIRUDHUNAGAR,2001,2002,152,142,0.0037744227353463,0.0048845470692717,0.0337477797513321,836,129,665,71,216,0.1856127886323268,0.1476465364120781,0.0126554174067495,0.0042184724689165,4503,0.0,0.0355057229619247
TRIPURA,DHALAI,2001,2002,43,43,0.0533980582524271,0.0728155339805825,0.2087378640776699,88,39,23,2,21,0.4271844660194174,0.1116504854368932,0.1699029126213592,0.0194174757281553,205,0.0,0.1517412935323383
TRIPURA,NORTH,2001,2002,127,127,0.0511463844797178,0.0335097001763668,0.2239858906525573,159,68,112,5,34,0.2804232804232804,0.1975308641975308,0.0670194003527336,0.0335097001763668,566,0.0,0.1865357643758765
TRIPURA,SOUTH,2001,2002,131,131,0.0494037478705281,0.0340715502555366,0.2231686541737649,181,54,78,6,43,0.3083475298126065,0.1328790459965928,0.0715502555366269,0.0136286201022146,586,0.0,0.2676630434782608
TRIPURA,WEST,2001,2002,195,195,0.0228373702422145,0.0269896193771626,0.1349480968858131,450,167,333,14,71,0.3114186851211072,0.2304498269896193,0.0865051903114186,0.0221453287197231,1444,0.0,0.1832247557003257
UTTAR PRADESH,AGRA,2001,2002,883,769,0.009905447996398,0.0304667567161939,0.1325228875881735,1399,504,1834,381,391,0.209965481014558,0.2752513882635449,0.0229626294461954,0.0256641152633948,6662,0.0,0.1370594517621929
UTTAR PRADESH,ALIGARH,2001,2002,619,565,0.0106632544252505,0.0262316058861164,0.1320110897846022,1486,674,1138,268,398,0.3169119215184474,0.2426956707187033,0.0488377052676476,0.0388142461079121,4688,0.0,0.1108331248436327
UTTAR PRADESH,ALLAHABAD,2001,2002,610,505,0.0068886337543053,0.0157454485812694,0.1000492045268164,1786,502,1312,164,298,0.2929309496473675,0.2151877972773495,0.0273905199278333,0.0132852222404461,6096,0.0,0.0890590368728591
UTTAR PRADESH,AMBEDKAR NAGAR,2001,2002,173,164,0.0137681159420289,0.0210144927536231,0.1253623188405797,432,124,237,61,77,0.3130434782608696,0.1717391304347826,0.0333333333333333,0.0159420289855072,1379,0.0,0.1146744412050534
UTTAR PRADESH,AURAIYA,2001,2002,139,132,0.0096660808435852,0.0536028119507908,0.1221441124780316,432,141,151,23,57,0.3796133567662565,0.1326889279437609,0.0465729349736379,0.0210896309314587,1137,0.0,0.1407907425265188
UTTAR PRADESH,AZAMGARH,2001,2002,198,183,0.0048932384341637,0.020017793594306,0.0880782918149466,803,324,419,118,129,0.3572064056939502,0.1863879003558718,0.0533807829181494,0.0355871886120996,2247,0.0,0.1026595744680851
UTTAR PRADESH,BADAUN,2001,2002,332,318,0.0153344208809135,0.0267536704730831,0.1083197389885807,1288,608,517,104,102,0.4202283849918434,0.1686786296900489,0.0779771615008156,0.0218597063621533,3064,0.0,0.1065699006875477
UTTAR PRADESH,BAGHPAT,2001,2002,160,148,0.0110619469026548,0.0228613569321533,0.1179941002949852,367,309,334,72,60,0.2706489675516224,0.2463126843657817,0.0656342182890855,0.0398230088495575,1355,0.0,0.1171735241502683
UTTAR PRADESH,BAHRAICH,2001,2002,155,138,0.0106302201974183,0.0212604403948367,0.1176917236142748,360,135,273,71,64,0.2733485193621868,0.2072892938496583,0.0326499620349278,0.0151860288534548,1316,0.0,0.0663551401869158
UTTAR PRADESH,BALLIA,2001,2002,125,103,0.0093023255813953,0.0124031007751937,0.0645994832041343,581,173,326,31,121,0.3002583979328165,0.1684754521963824,0.0284237726098191,0.007235142118863,1934,0.0,0.081419624217119
UTTAR PRADESH,BALRAMPUR,2001,2002,104,93,0.0108843537414965,0.0272108843537414,0.1414965986394558,218,67,126,41,40,0.2965986394557823,0.1714285714285714,0.0353741496598639,0.0054421768707482,734,0.0,0.1044776119402985
UTTAR PRADESH,BANDA,2001,2002,196,178,0.0156703424260011,0.0168311085316308,0.1137550783517121,492,173,233,75,85,0.28554846198491,0.1352292513058618,0.0435287289611143,0.0179918746372605,1722,0.0,0.0996610169491525
UTTAR PRADESH,BARABANKI,2001,2002,393,372,0.0158976347421481,0.0275300504071345,0.1523846452113222,635,247,581,100,99,0.2462194649088794,0.2252811167119038,0.0341217526172935,0.019387359441644,2578,0.0,0.1450659390632105
UTTAR PRADESH,BAREILLY,2001,2002,865,825,0.0176470588235294,0.0273244781783681,0.1641366223908918,1529,769,1179,270,158,0.2901328273244782,0.223719165085389,0.0516129032258064,0.0261859582542694,5269,0.0,0.144320509902117
UTTAR PRADESH,BASTI,2001,2002,156,144,0.0102622576966932,0.0159635119726339,0.088939566704675,486,140,304,108,111,0.2770809578107183,0.1733181299885975,0.0273660205245153,0.0159635119726339,1753,0.0,0.0955414012738853
UTTAR PRADESH,BIJNOR,2001,2002,489,451,0.0152733118971061,0.0341639871382636,0.1965434083601286,430,307,553,180,91,0.1728295819935691,0.2222668810289389,0.0498392282958199,0.022508038585209,2487,0.0,0.1820083682008368
UTTAR PRADESH,BULANDSHAHAR,2001,2002,687,468,0.0078026680090611,0.0236597029952177,0.1729171910395167,803,578,691,177,173,0.2021142713314875,0.1739239869116536,0.0629247420085577,0.0259249937075258,3972,0.0,0.1679798298140561
UTTAR PRADESH,CHANDOLI,2001,2002,75,75,0.0052219321148825,0.0261096605744125,0.097911227154047,218,92,154,73,26,0.2845953002610966,0.2010443864229765,0.0456919060052219,0.0234986945169712,765,0.0,0.1146496815286624
UTTAR PRADESH,CHITRAKOOT DHAM,2001,2002,43,39,0.0203562340966921,0.0127226463104325,0.1094147582697201,150,52,55,30,15,0.3816793893129771,0.1399491094147582,0.0712468193384223,0.0076335877862595,392,0.0,0.1557788944723618
UTTAR PRADESH,DEORIA,2001,2002,147,132,0.0029130253849354,0.0162297128589263,0.0611735330836454,576,188,278,94,204,0.2397003745318352,0.1156887224302954,0.0199750312109862,0.0108198085726175,2402,0.0,0.0492735312697409
UTTAR PRADESH,ETAH,2001,2002,491,467,0.0126050420168067,0.02609464838567,0.1085802742149491,1358,695,597,223,264,0.3003095975232198,0.1320212295444493,0.0530738611233967,0.017470145953118,4521,0.0,0.1094292021444339
UTTAR PRADESH,ETAWAH,2001,2002,245,219,0.0102933607822954,0.0478641276376737,0.1260936695831188,504,214,260,83,101,0.2593926917138445,0.1338136901698404,0.0422027792074112,0.0164693772516726,1942,0.0,0.1064969859343603
UTTAR PRADESH,FAIZABAD,2001,2002,158,140,0.0111788617886178,0.0142276422764227,0.0802845528455284,415,184,394,106,65,0.2108739837398374,0.2002032520325203,0.0391260162601626,0.0223577235772357,1967,0.0,0.0713436385255648
UTTAR PRADESH,FATEHGARH,2001,2002,238,210,0.0053097345132743,0.0371681415929203,0.1404129793510324,538,238,196,108,82,0.3174041297935103,0.1156342182890855,0.0707964601769911,0.0106194690265486,1694,0.0,0.0551626591230551
UTTAR PRADESH,FATEHPUR,2001,2002,218,203,0.0143810991268618,0.0231124807395993,0.1119671289162814,537,250,249,79,29,0.275808936825886,0.1278890600924499,0.0677966101694915,0.0184899845916795,1946,0.0,0.086080586080586
UTTAR PRADESH,FIROZABAD,2001,2002,381,312,0.008067473414008,0.044004400440044,0.1397139713971397,892,386,491,112,150,0.3270993766043271,0.18005133846718,0.0495049504950495,0.0264026402640264,2726,0.0,0.1349765258215962
UTTAR PRADESH,G.R.P.,2001,2002,97,26,0.0004594532506317,0.0009189065012634,0.0222834826556397,141,100,3215,78,13,0.0323914541695382,0.7385711003905353,0.007121525384792,0.0112566046404778,4352,0.0,0.0126237623762376
UTTAR PRADESH,GAUTAMBUDH NAGAR,2001,2002,208,168,0.0065466448445171,0.0171849427168576,0.0851063829787234,423,215,843,178,93,0.173076923076923,0.3449263502454991,0.0376432078559738,0.0192307692307692,2443,0.0,0.074074074074074
UTTAR PRADESH,GHAZIABAD,2001,2002,508,370,0.0061023622047244,0.0220472440944881,0.1,1003,746,1711,355,133,0.1974409448818897,0.3368110236220472,0.0452755905511811,0.0230314960629921,5079,0.0,0.0993506493506493
UTTAR PRADESH,GHAZIPUR,2001,2002,159,130,0.0045836516424751,0.0213903743315508,0.121466768525592,426,145,218,50,78,0.3254392666157372,0.1665393430099312,0.0351413292589763,0.0129870129870129,1308,0.0,0.1029551954242135
UTTAR PRADESH,GONDA,2001,2002,156,143,0.0104651162790697,0.0197674418604651,0.0906976744186046,552,226,326,130,73,0.3209302325581395,0.1895348837209302,0.0395348837209302,0.0186046511627906,1719,0.0,0.0889774236387782
UTTAR PRADESH,GORAKHPUR,2001,2002,202,166,0.0050019238168526,0.0230858022316275,0.0777222008464794,732,237,373,166,129,0.2816467872258561,0.1435167372066179,0.036937283570604,0.0146210080800307,2598,0.0,0.0775105001909125
UTTAR PRADESH,HAMIRPUR,2001,2002,124,117,0.0135658914728682,0.0232558139534883,0.1201550387596899,256,136,205,32,62,0.2480620155038759,0.1986434108527131,0.063953488372093,0.0300387596899224,1031,0.0,0.1287703016241299
UTTAR PRADESH,HARDOI,2001,2002,451,430,0.0227346541084767,0.0243585579733679,0.1464761286131861,989,415,430,100,104,0.321208184475479,0.139655732380643,0.0591101006820396,0.0162390386489119,3078,0.0,0.1381215469613259
UTTAR PRADESH,HATHRAS,2001,2002,279,253,0.0072169598556608,0.02255299954894,0.1258457374830852,624,259,404,131,159,0.2814614343707713,0.1822282363554352,0.0387911592241768,0.0288678394226432,2216,0.0,0.1381365113759479
UTTAR PRADESH,J.P.NAGAR,2001,2002,239,217,0.0138055222088835,0.0282112845138055,0.1434573829531812,453,227,251,71,95,0.2719087635054021,0.1506602641056422,0.0672268907563025,0.0222088835534213,1665,0.0,0.1352657004830917
UTTAR PRADESH,JALAUN,2001,2002,197,176,0.0033726812816188,0.0202360876897133,0.1107363687464867,311,207,309,58,80,0.1748173130972456,0.1736930860033727,0.0466554243957279,0.0230466554243957,1778,0.0,0.1022530329289428
UTTAR PRADESH,JAUNPUR,2001,2002,201,182,0.0055165496489468,0.0110330992978936,0.1008024072216649,725,203,308,114,119,0.3635907723169508,0.1544633901705115,0.0280842527582748,0.0165496489468405,1993,0.0,0.0853485064011379
UTTAR PRADESH,JHANSI,2001,2002,222,192,0.0090817356205852,0.0211907164480322,0.1120080726538849,470,178,395,92,72,0.2371342078708375,0.1992936427850656,0.0383451059535822,0.0176589303733602,1981,0.0,0.0852112676056338
UTTAR PRADESH,KANNAUJ,2001,2002,158,151,0.0063745019920318,0.0318725099601593,0.1258964143426295,271,155,177,57,46,0.2159362549800796,0.1410358565737051,0.0525896414342629,0.0103585657370517,1254,0.0,0.1019522776572668
UTTAR PRADESH,KANPUR DEHAT,2001,2002,241,234,0.0132743362831858,0.0316055625790139,0.152338811630847,578,194,232,62,84,0.3653603034134007,0.1466498103666245,0.0537294563843236,0.0189633375474083,1581,0.0,0.1343075852470424
UTTAR PRADESH,KANPUR NAGAR,2001,2002,996,783,0.0069026288735497,0.0308415332647965,0.1462769863416066,1844,564,1828,481,267,0.2708180349537377,0.2684682038478484,0.0308415332647965,0.0187986488471141,6808,0.0,0.126586562870198
UTTAR PRADESH,KAUSHAMBI,2001,2002,210,201,0.0178448867536032,0.0212765957446808,0.1441317776252574,492,151,281,45,77,0.3376801647220315,0.1928620452985587,0.0528483184625943,0.0123541523678792,1456,0.0,0.1261829652996845
UTTAR PRADESH,KHIRI,2001,2002,544,520,0.022103861517976,0.0298268974700399,0.1448735019973369,1059,465,751,141,199,0.2820239680426099,0.2,0.0458055925432756,0.0210386151797603,3754,0.0,0.1316754993885038
UTTAR PRADESH,KUSHI NAGAR,2001,2002,127,92,0.0048043925875085,0.0233356211393273,0.0871654083733699,567,146,178,78,107,0.3891557995881949,0.122168840082361,0.0473575840768702,0.0075497597803706,1456,0.0,0.0942452043369474
UTTAR PRADESH,LALITPUR,2001,2002,101,92,0.0258397932816537,0.0064599483204134,0.1304909560723514,175,56,114,33,44,0.2260981912144702,0.1472868217054263,0.0322997416020671,0.0077519379844961,773,0.0,0.0905982905982906
UTTAR PRADESH,LUCKNOW,2001,2002,872,724,0.0067347382142081,0.0190093417336519,0.09472083423854,942,506,3023,698,357,0.1023245709320008,0.3283728003475994,0.0180317184444927,0.0133608516185096,9205,0.0,0.1000811782442305
UTTAR PRADESH,MAHARAJGANJ,2001,2002,99,62,0.0150812064965197,0.0220417633410672,0.1148491879350348,223,79,107,69,55,0.2587006960556844,0.1241299303944315,0.0452436194895591,0.0081206496519721,861,0.0,0.0955882352941176
UTTAR PRADESH,MAHOBA,2001,2002,65,62,0.0164609053497942,0.017832647462277,0.0891632373113854,198,116,122,22,33,0.2716049382716049,0.1673525377229081,0.0768175582990397,0.0260631001371742,728,0.0,0.0858585858585858
UTTAR PRADESH,MAINPURI,2001,2002,209,206,0.0060521415270018,0.0260707635009311,0.0972998137802607,771,379,389,130,149,0.3589385474860335,0.1810986964618249,0.0633147113594041,0.0335195530726257,2147,0.0,0.0945945945945946
UTTAR PRADESH,MATHURA,2001,2002,283,233,0.0083584085590103,0.0207288532263457,0.0946171848879973,696,401,598,196,189,0.2326980942828485,0.1999331327315279,0.0417920427950518,0.0324306252089602,2990,0.0,0.1045576407506702
UTTAR PRADESH,MAU,2001,2002,162,135,0.0127627627627627,0.0225225225225225,0.1216216216216216,389,134,227,63,143,0.292042042042042,0.1704204204204204,0.0367867867867867,0.0202702702702702,1331,0.0,0.1241071428571428
UTTAR PRADESH,MEERUT,2001,2002,640,517,0.0052063964298995,0.0297508367422833,0.1190033469691335,1005,734,1715,296,200,0.1868724432874674,0.3188917813313499,0.0511342506507995,0.0390479732242469,5377,0.0,0.1328688728539437
UTTAR PRADESH,MIRZAPUR,2001,2002,129,108,0.0134907251264755,0.0118043844856661,0.1087689713322091,356,137,259,50,30,0.3001686340640809,0.2183811129848229,0.0370994940978077,0.0151770657672849,1185,0.0,0.0996677740863787
UTTAR PRADESH,MORADABAD,2001,2002,562,477,0.0127684271619268,0.0295995356935577,0.163087637840975,846,503,888,146,118,0.2455020313406848,0.2576900754497969,0.0618107951247823,0.0293093441671503,3445,0.0,0.1577287066246056
UTTAR PRADESH,MUZAFFARNAGAR,2001,2002,569,536,0.013356418501113,0.0351224338362602,0.1407370764283947,1037,741,995,178,204,0.256492703438041,0.2461043779371753,0.0801385110066782,0.0371011625030917,4042,0.0,0.1301348385073691
UTTAR PRADESH,PILIBHIT,2001,2002,439,419,0.0285714285714285,0.0294642857142857,0.1959821428571428,527,422,367,110,89,0.2352678571428571,0.1638392857142857,0.0513392857142857,0.0276785714285714,2239,0.0,0.1661425576519916
UTTAR PRADESH,PRATAPGARH,2001,2002,168,159,0.0074318744838976,0.0177539223781998,0.0693641618497109,885,265,318,89,123,0.3654004954582989,0.1312964492155243,0.0313790255986787,0.0181668042939719,2421,0.0,0.0687063875469672
UTTAR PRADESH,RAIBAREILLY,2001,2002,356,339,0.0227897838899803,0.0227897838899803,0.1398821218074656,690,217,508,87,97,0.2711198428290766,0.199607072691552,0.0341846758349705,0.0161100196463654,2544,0.0,0.1322274881516587
UTTAR PRADESH,RAMPUR,2001,2002,144,144,0.0133738601823708,0.0267477203647416,0.0875379939209726,437,248,383,79,60,0.2656534954407294,0.2328267477203647,0.0541033434650455,0.0212765957446808,1644,0.0,0.1606510969568294
UTTAR PRADESH,SAHARANPUR,2001,2002,474,378,0.0142857142857142,0.0261324041811846,0.1651567944250871,522,308,585,225,168,0.1818815331010453,0.2038327526132404,0.035191637630662,0.0226480836236933,2869,0.0,0.1629502572898799
UTTAR PRADESH,SANT KABIRNAGAR,2001,2002,76,70,0.015,0.0283333333333333,0.1266666666666666,198,40,61,45,34,0.33,0.1016666666666666,0.0266666666666666,0.0066666666666666,599,0.0,0.1121718377088305
UTTAR PRADESH,SHAHJAHANPUR,2001,2002,461,440,0.0186947654656696,0.0380693405846363,0.1566961250849762,1054,526,508,124,68,0.3582596872875594,0.1726716519374575,0.0666213460231135,0.0237933378653976,2941,0.0,0.1280824438719175
UTTAR PRADESH,SHRAWASTI,2001,2002,80,72,0.017379679144385,0.0280748663101604,0.106951871657754,243,93,176,33,41,0.3248663101604278,0.2352941176470588,0.0467914438502673,0.017379679144385,747,0.0,0.1206543967280163
UTTAR PRADESH,SIDHARTHNAGAR,2001,2002,100,97,0.0143712574850299,0.0287425149700598,0.1197604790419161,206,49,178,54,34,0.2467065868263473,0.2131736526946107,0.0155688622754491,0.0119760479041916,834,0.0,0.1124161073825503
UTTAR PRADESH,SITAPUR,2001,2002,478,443,0.0179590111979716,0.0209169659835199,0.1009930276780055,867,452,1163,191,142,0.1831819142193112,0.2457215296851891,0.0342277625184872,0.0200718360447918,4732,0.0,0.1171462125660598
UTTAR PRADESH,SONBHADRA,2001,2002,44,40,0.0083892617449664,0.0151006711409395,0.0738255033557047,216,86,157,30,26,0.3624161073825503,0.2634228187919463,0.0553691275167785,0.0167785234899328,595,0.0,0.078853046594982
UTTAR PRADESH,ST.RAVIDASNAGAR,2001,2002,47,44,0.0016920473773265,0.0135363790186125,0.0795262267343485,194,61,163,23,28,0.3282571912013536,0.2758037225042301,0.0355329949238578,0.0203045685279187,590,0.0,0.0544090056285178
UTTAR PRADESH,SULTANPUR,2001,2002,318,301,0.0114128295946477,0.0184966548602912,0.1251475796930342,752,324,502,109,79,0.2959464777646596,0.1975600157418339,0.0405352223534041,0.0165289256198347,2540,0.0,0.0840728631480616
UTTAR PRADESH,UNNAO,2001,2002,493,481,0.0149337841645533,0.0273316427162581,0.1389123696816004,987,377,529,94,170,0.2781065088757396,0.1490560721329952,0.0414201183431952,0.020850943927867,3548,0.0,0.1314307172361997
UTTAR PRADESH,VARANASI,2001,2002,341,251,0.0092943201376936,0.0189328743545611,0.1173838209982788,688,279,800,195,94,0.2368330464716007,0.2753872633390705,0.0268502581755593,0.0327022375215146,2904,0.0,0.1206405693950178
UTTARAKHAND,ALMORA,2001,2002,18,18,0.0158730158730158,0.0039682539682539,0.0714285714285714,71,39,81,16,6,0.2817460317460317,0.3214285714285714,0.0714285714285714,0.0277777777777777,251,0.0,0.0923076923076923
UTTARAKHAND,BAGESHWAR,2001,2002,14,14,0.0086206896551724,0.0344827586206896,0.1206896551724138,34,21,19,4,2,0.293103448275862,0.1637931034482758,0.0862068965517241,0.0344827586206896,115,0.0,0.1307692307692307
UTTARAKHAND,CHAMOLI,2001,2002,20,20,0.014018691588785,0.014018691588785,0.0934579439252336,56,27,71,9,24,0.2616822429906542,0.3317757009345794,0.0607476635514018,0.02803738317757,213,0.0,0.1666666666666666
UTTARAKHAND,CHAMPAWAT,2001,2002,15,15,0.0,0.0234375,0.1171875,42,12,26,6,2,0.328125,0.203125,0.0234375,0.03125,127,0.0,0.1075268817204301
UTTARAKHAND,DEHRADUN,2001,2002,187,168,0.0060331825037707,0.0271493212669683,0.094017094017094,326,132,602,161,118,0.163901458019105,0.302664655605832,0.0160884866767219,0.0155857214680744,1988,0.0,0.1113610798650168
UTTARAKHAND,HARIDWAR,2001,2002,234,201,0.0070498915401301,0.0281995661605206,0.1268980477223427,626,218,459,137,144,0.3394793926247288,0.2489154013015184,0.0509761388286334,0.0233188720173535,1843,0.0,0.1330704780680138
UTTARAKHAND,NAINITAL,2001,2002,67,64,0.0056947608200455,0.0159453302961275,0.0763097949886104,315,98,246,55,38,0.3587699316628701,0.2801822323462414,0.041002277904328,0.0296127562642369,877,0.0,0.0929368029739776
UTTARAKHAND,PAURI GARHWAL,2001,2002,31,30,0.017632241813602,0.017632241813602,0.0780856423173803,135,53,133,16,24,0.3400503778337531,0.3350125944584383,0.0654911838790932,0.0453400503778337,396,0.0,0.1007025761124121
UTTARAKHAND,PITHORAGARH,2001,2002,30,26,0.0191780821917808,0.0027397260273972,0.0821917808219178,48,20,76,12,15,0.1315068493150684,0.2082191780821917,0.021917808219178,0.0164383561643835,364,0.0,0.0808823529411764
UTTARAKHAND,RUDRA PRAYAG,2001,2002,11,10,0.0186915887850467,0.0,0.102803738317757,24,8,24,3,10,0.2242990654205607,0.2242990654205607,0.0467289719626168,0.0093457943925233,106,0.0,0.1074380165289256
UTTARAKHAND,TEHRI GARHWAL,2001,2002,20,20,0.0063492063492063,0.0158730158730158,0.0634920634920634,53,26,70,9,13,0.1682539682539682,0.2222222222222222,0.0222222222222222,0.0222222222222222,314,0.0,0.1091549295774647
UTTARAKHAND,UDHAMSINGH NAGAR,2001,2002,116,94,0.0085616438356164,0.0308219178082191,0.0993150684931506,295,143,301,52,40,0.2525684931506849,0.2577054794520548,0.0462328767123287,0.0273972602739726,1167,0.0,0.1033386327503974
UTTARAKHAND,UTTARKASHI,2001,2002,38,37,0.0255591054313099,0.0095846645367412,0.121405750798722,69,27,67,13,34,0.2204472843450479,0.2140575079872204,0.0319488817891373,0.0191693290734824,312,0.0,0.1476793248945147
