STATE/UT,DISTRICT,YEAR,MURDER,ATTEMPT TO MURDER,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,RAPE,CUSTODIAL RAPE,OTHER RAPE,KIDNAPPING & ABDUCTION,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,KIDNAPPING AND ABDUCTION OF OTHERS,DACOITY,PREPARATION AND ASSEMBLY FOR DACOITY,ROBBERY,BURGLARY,THEFT,AUTO THEFT,OTHER THEFT,RIOTS,CRIMINAL BREACH OF TRUST,CHEATING,COUNTERFIETING,ARSON,HURT/GREVIOUS HURT,DOWRY DEATHS,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,INSULT TO MODESTY OF WOMEN,CRUELTY BY HUSBAND OR HIS RELATIVES,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,CAUSING DEATH BY NEGLIGENCE,OTHER IPC CRIMES,TOTAL IPC CRIMES,RECORD_ID,RECORD_OCCURRENCE,WOMEN_CRIME_TOTAL,WOMEN_VIOLENCE,RAPE_RATE_PROXY,KIDNAPPING_RATE_PROXY,WOMEN_CRIME_SHARE,VIOLENT_CRIME,SERIOUS_VIOLENT_CRIME,PROPERTY_CRIME,THEFT_SHARE,BURGLARY_SHARE,ECONOMIC_OFFENCES,PUBLIC_ORDER_CRIME,VIOLENT_CRIME_SHARE,PROPERTY_CRIME_SHARE,MURDER_SHARE,ROBBERY_SHARE,YEAR_NORMALIZED,TEMPORAL_KEY,NEXT_YEAR_WOMEN_CRIME_TOTAL,NEXT_YEAR_WOMEN_CRIME_SHARE,NEXT_YEAR_TOTAL_IPC_CRIMES,NEXT_YEAR,WOMEN_CRIME_CHANGE,WOMEN_CRIME_CHANGE_PCT,WOMEN_SHARE_CHANGE,TOTAL_IPC_CHANGE
BIHAR,PATNA RLY.,2009,21,6,7,0,0,0,17,7,10,13,3,14,0,670,57,613,17,5,23,1,0,0,3,17,0,0,0,0,329,1146,BIHAR_PATNA_RLY._2009_1,1,37,37,0.0,0.014821272885789,0.032258064516129,65,48,697,0.5841325196163906,0.0,29,17,0.056669572798605,0.6076721883173496,0.018308631211857,0.012205754141238,0.7272727272727273,"('BIHAR', 'PATNA RLY.', 2009)",36,0.0304568527918781,1181,2010,-1,-2.7027027027027026,-0.0018012117242508958,35
BIHAR,PURNEA,2009,86,119,13,49,0,49,69,25,44,16,5,27,68,196,30,166,150,68,104,1,41,242,20,35,3,76,0,130,1302,2820,BIHAR_PURNEA_2009_1,1,252,249,0.0173697270471464,0.0244594115561857,0.0893300248138957,637,245,307,0.0694789081885856,0.0241049273307337,173,191,0.2258064516129032,0.108826657213754,0.0304856433888691,0.0095710740872031,0.7272727272727273,"('BIHAR', 'PURNEA', 2009)",245,0.0827702702702702,2959,2010,-7,-2.7777777777777777,-0.006559754543625493,139
BIHAR,ROHTAS,2009,110,63,0,18,0,18,83,11,72,37,0,61,125,569,171,398,219,28,37,0,1,165,41,38,0,57,23,285,2111,4071,BIHAR_ROHTAS_2009_1,1,260,237,0.0044204322200392,0.0203831041257367,0.0638506876227897,618,234,792,0.1397347740667976,0.030697445972495,65,220,0.1517681728880157,0.1944990176817289,0.0270137524557956,0.0149803536345776,0.7272727272727273,"('BIHAR', 'ROHTAS', 2009)",278,0.0619291601693027,4488,2010,18,6.923076923076923,-0.0019215274534869972,417
BIHAR,SAHARSA,2009,49,123,8,28,0,28,55,9,46,12,1,77,61,161,31,130,287,29,55,0,6,246,11,36,0,15,0,61,766,2087,BIHAR_SAHARSA_2009_1,1,145,145,0.0134099616858237,0.0263409961685823,0.0694444444444444,790,257,311,0.0771072796934865,0.0292145593869731,84,293,0.3783524904214559,0.1489463601532567,0.0234674329501915,0.0368773946360153,0.7272727272727273,"('BIHAR', 'SAHARSA', 2009)",128,0.0712694877505567,1795,2010,-17,-11.724137931034482,0.0018250433061123006,-292
BIHAR,SAMASTIPUR,2009,109,211,17,26,0,26,130,27,103,9,1,45,82,409,97,312,235,23,26,1,47,267,68,21,0,64,0,165,2121,4077,BIHAR_SAMASTIPUR_2009_1,1,309,309,0.0063756743501716,0.0318783717508582,0.0757724374693477,884,382,545,0.1002942618930848,0.0201078960274644,50,282,0.2167729279058362,0.1336439431093673,0.0267287886218734,0.0110348209906817,0.7272727272727273,"('BIHAR', 'SAMASTIPUR', 2009)",336,0.0826771653543307,4063,2010,27,8.737864077669903,0.006904727884983003,-14
BIHAR,SARAN,2009,112,175,9,11,0,11,91,73,18,17,3,76,119,597,41,556,298,22,103,0,38,1369,57,20,0,132,0,171,406,3826,BIHAR_SARAN_2009_1,1,311,311,0.002874314084139,0.0237784165142409,0.0812646981970211,2039,372,809,0.1559968643846354,0.0310948523647765,125,336,0.5327933106872224,0.2113927358244055,0.0292657434021426,0.0198588973085968,0.7272727272727273,"('BIHAR', 'SARAN', 2009)",364,0.0898543569489015,4050,2010,53,17.041800643086816,0.008589658751880391,224
BIHAR,SHEIKHPURA,2009,16,0,0,6,0,6,10,9,1,3,0,8,12,96,8,88,85,20,25,0,0,29,8,0,0,14,0,32,600,964,BIHAR_SHEIKHPURA_2009_1,1,38,38,0.0062176165803108,0.0103626943005181,0.0393782383419689,138,24,119,0.099481865284974,0.0124352331606217,45,85,0.1430051813471502,0.1233160621761658,0.016580310880829,0.0082901554404145,0.7272727272727273,"('BIHAR', 'SHEIKHPURA', 2009)",39,0.0422077922077922,923,2010,1,2.631578947368421,0.0028295538658233005,-41
BIHAR,SHEOHAR,2009,20,17,0,4,0,4,25,16,9,2,1,2,17,55,15,40,44,1,17,0,2,220,7,6,0,12,0,16,87,555,BIHAR_SHEOHAR_2009_1,1,54,54,0.0071942446043165,0.0449640287769784,0.0971223021582733,303,39,76,0.0989208633093525,0.0305755395683453,18,46,0.5449640287769785,0.1366906474820144,0.0359712230215827,0.0035971223021582,0.7272727272727273,"('BIHAR', 'SHEOHAR', 2009)",32,0.0585009140767824,546,2010,-22,-40.74074074074074,-0.038621388081490904,-9
BIHAR,SITAMARHI,2009,67,22,4,8,0,8,104,81,23,24,4,51,107,389,125,264,109,13,22,0,29,318,27,20,0,14,0,55,2376,3763,BIHAR_SITAMARHI_2009_1,1,173,173,0.002125398512221,0.0276301806588735,0.04596174282678,571,144,571,0.1033475026567481,0.0284272051009564,35,138,0.1517003188097768,0.1517003188097768,0.0178002125398512,0.0135494155154091,0.7272727272727273,"('BIHAR', 'SITAMARHI', 2009)",140,0.0370664548583531,3776,2010,-33,-19.07514450867052,-0.008895287968426896,13
BIHAR,SIWAN,2009,82,50,6,14,0,14,89,72,17,17,5,26,39,272,52,220,164,6,38,5,18,490,42,6,0,25,0,102,746,2242,BIHAR_SIWAN_2009_1,1,176,176,0.0062416406598305,0.0396790013374944,0.0784663397235844,818,164,354,0.1212661613909942,0.0173874275523851,49,182,0.3646901471243869,0.1578243423985733,0.0365581810075791,0.0115916183682568,0.7272727272727273,"('BIHAR', 'SIWAN', 2009)",266,0.0856131316382362,3106,2010,90,51.13636363636363,0.007146791914651798,864
BIHAR,SUPAUL,2009,36,138,24,26,0,26,42,29,13,14,0,30,36,110,28,82,175,24,36,1,15,129,12,21,0,30,0,39,737,1675,BIHAR_SUPAUL_2009_1,1,131,131,0.0155131264916467,0.0250596658711217,0.078162291169451,532,228,190,0.0656324582338902,0.0214797136038186,61,190,0.3174224343675417,0.1133651551312649,0.0214797136038186,0.0178997613365155,0.7272727272727273,"('BIHAR', 'SUPAUL', 2009)",112,0.065040650406504,1721,2010,-19,-14.50381679389313,-0.013121640762947001,46
BIHAR,VAISHALI,2009,107,56,8,45,0,45,208,128,80,17,2,50,121,506,141,365,395,111,82,2,23,130,73,28,0,83,0,191,2073,4311,BIHAR_VAISHALI_2009_1,1,437,437,0.0104359925788497,0.0482374768089053,0.1013450834879406,746,221,694,0.1173469387755102,0.0280612244897959,195,418,0.1730055658627087,0.1609461966604823,0.0248144712430426,0.011595547309833,0.7272727272727273,"('BIHAR', 'VAISHALI', 2009)",373,0.0852961353761719,4372,2010,-64,-14.645308924485127,-0.0160489481117687,61
CHANDIGARH,CHANDIGARH,2009,22,18,8,29,0,29,40,36,4,4,3,27,241,1731,1117,614,66,38,193,4,4,63,2,26,2,51,0,7,976,3555,CHANDIGARH_CHANDIGARH_2009_1,1,150,148,0.0081552305961754,0.0112485939257592,0.0421822272215973,204,75,2003,0.4867829021372328,0.0677727784026996,235,70,0.0573678290213723,0.563273340832396,0.0061867266591676,0.0075928008998875,0.7272727272727273,"('CHANDIGARH', 'CHANDIGARH', 2009)",148,0.0438648488441019,3373,2010,-2,-1.3333333333333335,0.0016826216225045987,-182
CHHATTISGARH,BALRAMPUR,2009,41,18,1,43,0,43,10,10,0,9,0,11,49,50,0,50,23,0,6,0,6,179,2,40,26,0,0,29,218,761,CHHATTISGARH_BALRAMPUR_2009_1,1,121,95,0.0564304461942257,0.0131233595800524,0.1587926509186351,273,71,119,0.0656167979002624,0.0643044619422572,6,29,0.358267716535433,0.1561679790026246,0.0538057742782152,0.0144356955380577,0.7272727272727273,"('CHHATTISGARH', 'BALRAMPUR', 2009)",174,0.1961668545659526,886,2010,53,43.80165289256198,0.0373742036473175,125
CHHATTISGARH,BILASPUR,2009,96,52,1,59,0,59,45,32,13,5,2,68,576,849,326,523,187,16,56,7,42,1741,30,175,17,131,0,235,2048,6438,CHHATTISGARH_BILASPUR_2009_1,1,457,440,0.0091629134958844,0.006988662835844,0.0709737536884609,2145,217,1498,0.1318527721695915,0.0894548842988041,79,229,0.3331262618419009,0.2326448206243205,0.014909147383134,0.0105606460630532,0.7272727272727273,"('CHHATTISGARH', 'BILASPUR', 2009)",442,0.0669696969696969,6599,2010,-15,-3.282275711159737,-0.004004056718763999,161
CHHATTISGARH,BIZAPUR,2009,61,102,1,10,0,10,4,0,4,10,0,1,4,6,0,6,5,0,7,0,19,7,0,1,0,3,0,9,56,306,CHHATTISGARH_BIZAPUR_2009_1,1,18,18,0.0325732899022801,0.013029315960912,0.0586319218241042,177,165,21,0.019543973941368,0.013029315960912,7,24,0.5765472312703583,0.0684039087947882,0.1986970684039088,0.003257328990228,0.7272727272727273,"('CHHATTISGARH', 'BIZAPUR', 2009)",19,0.0479797979797979,395,2010,1,5.555555555555555,-0.010652123844306298,89
CHHATTISGARH,DANTEWARA,2009,60,76,0,14,0,14,10,5,5,30,0,6,36,58,14,44,20,2,8,2,20,50,0,14,0,5,0,38,288,737,CHHATTISGARH_DANTEWARA_2009_1,1,43,43,0.018970189701897,0.013550135501355,0.0582655826558265,212,142,130,0.078590785907859,0.048780487804878,12,40,0.2872628726287263,0.1761517615176151,0.08130081300813,0.008130081300813,0.7272727272727273,"('CHHATTISGARH', 'DANTEWARA', 2009)",32,0.0461760461760461,692,2010,-11,-25.581395348837212,-0.0120895364797804,-45
CHHATTISGARH,DHAMTARI,2009,15,16,0,24,0,24,7,7,0,5,0,10,134,127,40,87,29,2,19,0,4,66,1,64,3,15,0,80,821,1442,CHHATTISGARH_DHAMTARI_2009_1,1,114,111,0.0166320166320166,0.0048510048510048,0.079002079002079,136,41,276,0.088011088011088,0.0928620928620928,21,33,0.0942480942480942,0.1912681912681912,0.0103950103950103,0.0069300069300069,0.7272727272727273,"('CHHATTISGARH', 'DHAMTARI', 2009)",131,0.0947216196673897,1382,2010,17,14.912280701754385,0.0157195406653107,-60
CHHATTISGARH,DURG,2009,87,45,0,109,0,109,19,17,2,8,3,63,564,726,316,410,81,18,105,12,35,298,8,223,20,124,0,394,4399,7341,CHHATTISGARH_DURG_2009_1,1,503,483,0.0148460909833832,0.0025878507218741,0.0685099427948787,574,195,1361,0.0988831381095069,0.0768183056387905,135,116,0.0781803323345137,0.1853718332879324,0.0118496322527921,0.0085807681830563,0.7272727272727273,"('CHHATTISGARH', 'DURG', 2009)",582,0.0608531994981179,9563,2010,79,15.705765407554672,-0.007656743296760797,2222
CHHATTISGARH,GRP RAIPUR,2009,8,1,0,0,0,0,1,1,0,0,0,5,6,271,22,249,2,0,1,1,0,11,0,1,0,1,0,2,47,358,CHHATTISGARH_GRP_RAIPUR_2009_1,1,3,3,0.0,0.0027855153203342,0.0083565459610027,27,14,282,0.754874651810585,0.0167130919220055,2,2,0.075208913649025,0.7855153203342619,0.022284122562674,0.0139275766016713,0.7272727272727273,"('CHHATTISGARH', 'GRP RAIPUR', 2009)",7,0.017156862745098,407,2010,4,133.33333333333331,0.0088003167840953,49
CHHATTISGARH,JAGDALPUR,2009,71,45,1,60,0,60,19,15,4,9,0,19,144,174,94,80,31,6,13,0,10,599,0,36,1,17,0,170,786,2211,CHHATTISGARH_JAGDALPUR_2009_1,1,133,132,0.0271247739602169,0.0085895117540687,0.060126582278481,766,136,346,0.0786618444846292,0.0650994575045208,19,41,0.3462929475587703,0.1564195298372513,0.0320976491862567,0.0085895117540687,0.7272727272727273,"('CHHATTISGARH', 'JAGDALPUR', 2009)",129,0.0597775718257646,2157,2010,-4,-3.007518796992481,-0.00034901045271640285,-54
CHHATTISGARH,JANJGIR,2009,58,23,0,25,0,25,13,11,2,2,0,21,206,268,96,172,107,4,56,3,18,966,12,97,10,96,0,136,843,2964,CHHATTISGARH_JANJGIR_2009_1,1,253,243,0.0084317032040472,0.0043844856661045,0.0853288364249578,1175,102,497,0.0903878583473861,0.069477234401349,63,125,0.3962900505902192,0.1676222596964587,0.0195615514333895,0.0070826306913996,0.7272727272727273,"('CHHATTISGARH', 'JANJGIR', 2009)",258,0.0890576458405246,2896,2010,5,1.9762845849802373,0.003728809415566803,-68
CHHATTISGARH,JASHPUR,2009,53,23,1,64,0,64,26,24,2,3,2,30,104,110,36,74,10,5,13,6,17,100,3,57,2,25,0,75,529,1258,CHHATTISGARH_JASHPUR_2009_1,1,177,175,0.0508339952343129,0.0206513105639396,0.1405877680698967,217,107,247,0.0873709293089753,0.0826052422557585,24,27,0.1723590150913423,0.1961874503574265,0.0420969023034154,0.0238284352660841,0.7272727272727273,"('CHHATTISGARH', 'JASHPUR', 2009)",176,0.1418211120064464,1240,2010,-1,-0.5649717514124294,0.0012333439365496968,-18
CHHATTISGARH,KABIRDHAM,2009,20,14,5,20,0,20,2,0,2,1,0,7,77,98,16,82,42,2,14,0,8,662,1,55,6,29,0,67,437,1567,CHHATTISGARH_KABIRDHAM_2009_1,1,113,107,0.0127551020408163,0.0012755102040816,0.0720663265306122,750,46,183,0.0625,0.0491071428571428,16,50,0.4783163265306122,0.1167091836734693,0.0127551020408163,0.0044642857142857,0.7272727272727273,"('CHHATTISGARH', 'KABIRDHAM', 2009)",139,0.1007976794778825,1378,2010,26,23.008849557522122,0.028731352947270306,-189
CHHATTISGARH,KANKER,2009,46,26,0,22,0,22,11,4,7,11,0,10,62,37,13,24,28,1,13,1,9,22,2,28,2,16,0,69,577,993,CHHATTISGARH_KANKER_2009_1,1,81,79,0.0221327967806841,0.011066398390342,0.0814889336016096,132,82,120,0.0372233400402414,0.062374245472837,15,37,0.1327967806841046,0.1207243460764587,0.0462776659959758,0.0100603621730382,0.7272727272727273,"('CHHATTISGARH', 'KANKER', 2009)",68,0.0696008188331627,976,2010,-13,-16.049382716049383,-0.011888114768446895,-17
CHHATTISGARH,KORBA,2009,58,12,1,35,0,35,6,4,2,3,5,38,181,230,105,125,49,9,47,3,11,688,9,82,8,52,0,169,732,2428,CHHATTISGARH_KORBA_2009_1,1,192,184,0.0144092219020172,0.0024701523260601,0.0790448744339234,846,109,452,0.0946891724989707,0.0745162618361465,59,60,0.348291477974475,0.1860848085631947,0.0238781391519143,0.0156442980650473,0.7272727272727273,"('CHHATTISGARH', 'KORBA', 2009)",173,0.0665128796616685,2600,2010,-19,-9.895833333333332,-0.012531994772254904,172
CHHATTISGARH,KORIYA,2009,29,15,0,70,0,70,8,8,0,1,0,9,166,126,8,118,17,4,19,0,11,482,4,83,11,58,0,50,411,1574,CHHATTISGARH_KORIYA_2009_1,1,234,223,0.0444444444444444,0.005079365079365,0.1485714285714285,552,53,302,0.08,0.1053968253968253,23,28,0.3504761904761905,0.1917460317460317,0.0184126984126984,0.0057142857142857,0.7272727272727273,"('CHHATTISGARH', 'KORIYA', 2009)",237,0.1303630363036303,1817,2010,3,1.282051282051282,-0.01820839226779819,243
CHHATTISGARH,MAHASAMUND,2009,15,13,0,28,0,28,6,4,2,0,0,7,138,173,76,97,24,2,28,4,10,153,8,60,4,17,0,160,810,1660,CHHATTISGARH_MAHASAMUND_2009_1,1,123,119,0.0168573148705599,0.0036122817579771,0.074051776038531,212,35,318,0.1041541240216736,0.0830824804334738,34,34,0.127633955448525,0.1914509331727874,0.0090307043949428,0.0042143287176399,0.7272727272727273,"('CHHATTISGARH', 'MAHASAMUND', 2009)",123,0.0756923076923077,1624,2010,0,0.0,0.0016405316537767,-36
CHHATTISGARH,NARAYANPUR,2009,17,51,0,1,0,1,0,0,0,4,0,2,4,3,0,3,1,0,0,0,7,28,1,4,0,0,0,3,45,171,CHHATTISGARH_NARAYANPUR_2009_1,1,6,6,0.005813953488372,0.0,0.0348837209302325,99,70,13,0.0174418604651162,0.0232558139534883,0,8,0.5755813953488372,0.0755813953488372,0.0988372093023255,0.0116279069767441,0.7272727272727273,"('CHHATTISGARH', 'NARAYANPUR', 2009)",19,0.101063829787234,187,2010,13,216.66666666666666,0.06618010885700149,16
CHHATTISGARH,RAIGARH,2009,82,24,0,43,0,43,18,18,0,5,1,56,224,402,176,226,63,18,54,2,18,582,9,73,4,36,0,180,996,2890,CHHATTISGARH_RAIGARH_2009_1,1,183,179,0.0148737461086129,0.0062262193012798,0.0632998962296783,807,162,687,0.1390522310619163,0.0774818401937046,74,81,0.2791421653407125,0.2376340366655136,0.0283638879280525,0.0193704600484261,0.7272727272727273,"('CHHATTISGARH', 'RAIGARH', 2009)",222,0.0709038645800063,3130,2010,39,21.311475409836063,0.007603968350328005,240
CHHATTISGARH,RAIPUR,2009,101,94,1,145,0,145,42,35,7,9,1,119,889,1578,696,882,156,56,150,22,51,2425,26,260,32,120,0,529,3109,9915,CHHATTISGARH_RAIPUR_2009_1,1,625,593,0.0146228317870108,0.0042355788624445,0.0630294473578055,2896,315,2595,0.1591367486889875,0.0896530859217426,228,207,0.2920532472771279,0.2616982654296087,0.0101855586930213,0.0120008067769261,0.7272727272727273,"('CHHATTISGARH', 'RAIPUR', 2009)",620,0.059839783804652,10360,2010,-5,-0.8,-0.0031896635531534975,445
CHHATTISGARH,RAJNANDGAON,2009,55,31,6,47,0,47,13,12,1,6,0,29,191,262,72,190,32,7,20,5,22,93,8,78,5,59,0,168,1934,3071,CHHATTISGARH_RAJNANDGAON_2009_1,1,210,205,0.0152994791666666,0.0042317708333333,0.068359375,246,121,488,0.0852864583333333,0.0621744791666666,32,54,0.080078125,0.1588541666666666,0.0179036458333333,0.0094401041666666,0.7272727272727273,"('CHHATTISGARH', 'RAJNANDGAON', 2009)",188,0.0659649122807017,2849,2010,-22,-10.476190476190476,-0.0023944627192983015,-222
CHHATTISGARH,SARGUJA,2009,58,28,1,81,0,81,15,15,0,2,0,26,111,138,60,78,29,7,35,0,12,48,1,86,0,45,0,86,1026,1835,CHHATTISGARH_SARGUJA_2009_1,1,228,228,0.0441176470588235,0.0081699346405228,0.1241830065359477,190,113,277,0.0751633986928104,0.0604575163398692,42,41,0.1034858387799564,0.1508714596949891,0.0315904139433551,0.0141612200435729,0.7272727272727273,"('CHHATTISGARH', 'SARGUJA', 2009)",271,0.1221270842721946,2218,2010,43,18.859649122807017,-0.0020559222637531044,383
CHHATTISGARH,SURAJPUR,2009,52,23,0,76,0,76,11,7,4,11,2,17,109,106,15,91,21,7,18,0,5,343,3,81,1,44,0,86,434,1450,CHHATTISGARH_SURAJPUR_2009_1,1,216,215,0.0523776705720192,0.0075809786354238,0.1488628532046864,456,92,243,0.0730530668504479,0.0751206064782908,25,26,0.3142660234321158,0.1674707098552722,0.0358373535492763,0.0117160578911095,0.7272727272727273,"('CHHATTISGARH', 'SURAJPUR', 2009)",227,0.1416094822208359,1602,2010,11,5.092592592592593,-0.007253370983850482,152
D & N HAVELI,D and N HAVELI,2009,10,5,1,4,0,4,12,9,3,9,0,2,43,63,21,42,53,17,20,1,5,23,0,2,1,3,0,17,151,442,D_&_N_HAVELI_D_and_N_HAVELI_2009_1,1,22,21,0.0090293453724604,0.0270880361173814,0.0496613995485327,94,18,117,0.1422121896162528,0.0970654627539503,38,58,0.2121896162528216,0.2641083521444695,0.0225733634311512,0.0045146726862302,0.7272727272727273,"('D & N HAVELI', 'D and N HAVELI', 2009)",37,0.0976253298153034,378,2010,15,68.18181818181817,0.047963930266770705,-64
DAMAN & DIU,DAMAN,2009,5,4,1,1,0,1,0,0,0,0,0,4,30,31,18,13,19,7,3,1,3,11,0,4,1,1,0,27,55,208,DAMAN_&_DIU_DAMAN_2009_1,1,7,6,0.0047846889952153,0.0,0.0334928229665071,44,14,65,0.1483253588516746,0.1435406698564593,11,22,0.2105263157894736,0.3110047846889952,0.0239234449760765,0.0191387559808612,0.7272727272727273,"('DAMAN & DIU', 'DAMAN', 2009)",6,0.0363636363636363,164,2010,-1,-14.285714285714285,0.0028708133971291974,-44
DAMAN & DIU,DIU,2009,0,0,0,0,0,0,0,0,0,0,0,0,3,10,9,1,10,1,1,2,0,3,0,0,0,2,0,13,23,68,DAMAN_&_DIU_DIU_2009_1,1,2,2,0.0,0.0,0.0289855072463768,13,0,13,0.144927536231884,0.0434782608695652,4,10,0.1884057971014492,0.1884057971014492,0.0,0.0,0.7272727272727273,"('DAMAN & DIU', 'DIU', 2009)",2,0.05,39,2010,0,0.0,0.0210144927536232,-29
DELHI UT,CAW,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,192,0,0,0,194,DELHI_UT_CAW_2009_1,1,193,193,0.0,0.0,0.9897435897435898,1,0,0,0.0,0.0,0,0,0.0051282051282051,0.0,0.0,0.0,0.7272727272727273,"('DELHI UT', 'CAW', 2009)",187,0.9946808510638298,187,2010,-6,-3.1088082901554404,0.004937261320239972,-7
DELHI UT,CENTRAL,2009,28,25,8,28,0,28,93,49,44,0,1,33,107,1375,789,586,4,34,120,5,1,174,6,34,5,62,0,6,684,2833,DELHI_UT_CENTRAL_2009_1,1,228,223,0.009880028228652,0.0328158080451658,0.0804516584333098,272,94,1515,0.4851799576570219,0.0377558221594918,159,5,0.0959774170783345,0.5345800988002822,0.009880028228652,0.0116443189837685,0.7272727272727273,"('DELHI UT', 'CENTRAL', 2009)",238,0.0841286673736302,2828,2010,10,4.385964912280701,0.0036770089403204004,-5
DELHI UT,CRIME BRANCH,2009,1,8,0,2,0,2,0,0,0,0,0,1,0,4,0,4,0,0,39,6,0,0,0,0,0,0,0,0,30,91,DELHI_UT_CRIME_BRANCH_2009_1,1,2,2,0.0217391304347826,0.0,0.0217391304347826,10,10,5,0.0434782608695652,0.0,45,0,0.108695652173913,0.0543478260869565,0.0108695652173913,0.0108695652173913,0.7272727272727273,"('DELHI UT', 'CRIME BRANCH', 2009)",1,0.0161290322580645,61,2010,-1,-50.0,-0.005610098176718103,-30
DELHI UT,EAST,2009,56,50,5,52,0,52,299,187,112,9,2,52,196,3015,2022,993,9,41,146,4,8,231,10,81,10,121,0,194,1788,6379,DELHI_UT_EAST_2009_1,1,573,563,0.0081504702194357,0.0468652037617554,0.0898119122257053,403,163,3272,0.4725705329153605,0.0307210031347962,191,17,0.0631661442006269,0.5128526645768025,0.0087774294670846,0.0081504702194357,0.7272727272727273,"('DELHI UT', 'EAST', 2009)",670,0.0996430696014277,6723,2010,97,16.92844677137871,0.009831157375722405,344
DELHI UT,EOW,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,184,0,0,0,0,1,1,0,0,0,0,190,DELHI_UT_EOW_2009_1,1,2,1,0.0,0.0,0.0104712041884816,0,0,0,0.0,0.0,188,0,0.0,0.0,0.0,0.0,0.7272727272727273,"('DELHI UT', 'EOW', 2009)",0,0.0,150,2010,-2,-100.0,-0.0104712041884816,-40
DELHI UT,GRP(RLY),2009,9,5,0,4,0,4,11,5,6,2,0,10,1,725,29,696,0,8,7,0,0,10,1,0,0,1,0,0,70,864,DELHI_UT_GRP(RLY)_2009_1,1,17,17,0.0046242774566473,0.0127167630057803,0.0196531791907514,34,24,738,0.838150289017341,0.0011560693641618,15,0,0.0393063583815028,0.8531791907514451,0.0104046242774566,0.0115606936416184,0.7272727272727273,"('DELHI UT', 'GRP(RLY)', 2009)",28,0.0342717258261933,816,2010,11,64.70588235294117,0.014618546635441897,-48
DELHI UT,IGI AIRPORT,2009,1,0,1,0,0,0,2,0,2,1,0,1,0,66,19,47,0,0,437,1,0,0,0,2,0,0,0,9,48,569,DELHI_UT_IGI_AIRPORT_2009_1,1,4,4,0.0,0.0035087719298245,0.0070175438596491,3,3,68,0.1157894736842105,0.0,438,0,0.0052631578947368,0.119298245614035,0.0017543859649122,0.0017543859649122,0.7272727272727273,"('DELHI UT', 'IGI AIRPORT', 2009)",20,0.0284090909090909,703,2010,16,400.0,0.0213915470494418,134
DELHI UT,NEW DELHI,2009,5,3,2,6,0,6,46,17,29,2,0,14,45,581,197,384,3,26,127,12,1,31,1,17,7,7,0,68,488,1492,DELHI_UT_NEW_DELHI_2009_1,1,84,77,0.0040187541862022,0.0308104487608841,0.0562625586068318,58,24,642,0.3891493636972538,0.030140656396517,165,4,0.0388479571332886,0.4300066979236436,0.0033489618218352,0.0093770931011386,0.7272727272727273,"('DELHI UT', 'NEW DELHI', 2009)",77,0.0529938059187887,1452,2010,-7,-8.333333333333332,-0.0032687526880430945,-40
DELHI UT,NORTH,2009,44,19,6,19,0,19,140,81,59,1,0,24,77,1107,488,619,4,30,108,5,2,132,8,35,18,49,0,11,1069,2908,DELHI_UT_NORTH_2009_1,1,269,251,0.0065314541079408,0.0481265039532485,0.0924716397387418,229,93,1209,0.3805431419731866,0.0264695771742866,143,6,0.0787212100378136,0.4156067377105534,0.0151254726710209,0.0082502578205568,0.7272727272727273,"('DELHI UT', 'NORTH', 2009)",270,0.0934256055363321,2889,2010,1,0.37174721189591076,0.0009539657975903004,-19
DELHI UT,NORTH-EAST,2009,74,56,5,47,0,47,375,246,129,5,0,53,117,2086,1434,652,7,22,100,2,3,274,15,67,9,138,0,182,1083,4720,DELHI_UT_NORTH-EAST_2009_1,1,651,642,0.0099555178987502,0.0794323236602414,0.1378945138741792,469,188,2261,0.4418555390807032,0.0247828849819953,124,10,0.099343359457742,0.4789239567888159,0.0156746452022876,0.0112264350773141,0.7272727272727273,"('DELHI UT', 'NORTH-EAST', 2009)",822,0.162354335374284,5062,2010,171,26.26728110599078,0.02445982150010481,342
DELHI UT,NORTH-WEST,2009,56,48,4,54,0,54,218,137,81,6,12,118,233,2159,1301,858,6,21,101,0,4,150,13,39,0,120,0,21,1293,4676,DELHI_UT_NORTH-WEST_2009_1,1,444,444,0.0115458627325208,0.0466110754757323,0.0949326491340603,382,226,2516,0.4616206970280094,0.0498182595680992,122,10,0.0816762882189437,0.5379516784263416,0.0119734872781697,0.0252298481932862,0.7272727272727273,"('DELHI UT', 'NORTH-WEST', 2009)",551,0.1098265895953757,5016,2010,107,24.0990990990991,0.014893940461315397,340
DELHI UT,OUTER,2009,74,44,10,41,0,41,332,204,128,3,1,21,217,1974,1295,679,6,29,99,0,8,227,21,61,6,173,0,24,1598,4969,DELHI_UT_OUTER_2009_1,1,634,628,0.0082494969818913,0.0668008048289738,0.1275653923541247,382,149,2215,0.3971830985915493,0.0436619718309859,128,14,0.076861167002012,0.4456740442655935,0.0148893360160965,0.004225352112676,0.7272727272727273,"('DELHI UT', 'OUTER', 2009)",724,0.1317321688500727,5495,2010,90,14.195583596214512,0.004166776495947988,526
